"date","username","tweet"
"2012-06-02","_labogotana","extraã ando reuniones como las medellin"
"2012-06-02","afserna","doriguco79 ayepesor jcnaranjoj jmlondono tranquilo bobby q medellã­n siempre va a estar acã con buen vallenato y barbuchas"
"2012-06-02","aftq","indigenous journalist found dead in medellin http 9la1fg6w"
"2012-06-02","agendamedellin","â pasiã n por el tango ya viene vi festival internacional de medellã­n al junio http 1gisjd14"
"2012-06-02","albertharenas19","pablo escobar fue hincha del medellin"
"2012-06-02","andreamar_634","ironmantaty huy si k tristeza mi paã­s sabiendo por los ciudadanos es estã n haya kieren dar plata vayan se para las comunas en medellin"
"2012-06-02","andres200081","ana eres divina desde colombia tienes un gran admirador que increible seria ir a paraguay y verte en vivo beso enorme medellin"
"2012-06-02","andresfjs","peluzza ventaneando medellin cat http 4q0r2goz"
"2012-06-02","antioquiacinema","cinema cine antioquia colombia medellã­n cluster guionistas realizadores http 1iv1qero cinema cine antioquia colombia medellã­n cluster guiã n antioquiacinema por la comisiã fã lmica de http vjhsa7iy"
"2012-06-02","aristi1","i'm at pinar del rio ii medellin antioquia http lbaxuj5j"
"2012-06-02","beatrichecruz","recorriendo medellã­n en un dã­a"
"2012-06-02","berneolibertad","juan felipe campuzano zuluaga el concejal cruzado de la seguridad en medellã­n http cawbv1cq jfcampuzano"
"2012-06-02","bi6rojo","de tegucigalpa a medellin"
"2012-06-02","bocadelriocom","busca el criver aumentar su presupuesto de a millones pesos medellã­n http 5d1xe8cf"
"2012-06-02","carlosmariozarz","golcaracol desde medellin en vivo con ustedes toda la tarde saludos a lionel messi sin duda es el mejor del mundo carlos zarza l hola graciias gol caracol por apoyar a la seleccios todos juntos iremos al mundial desde medellin carlos mario zarza estoy en vivo"
"2012-06-02","carolinalopez66","tardes lindas en medellin y esta eh ave maria que belleza"
"2012-06-02","cleo_corpus","escuchando timida de musiceleven en la radio policã­a nacional medellin suena genial gracias"
"2012-06-02","climamedellin","el clima para la ciudad de medellin 28âº nublado viento ne a km h"
"2012-06-02","crix_zuluaga","patoarellano jaa por tercera noche concecutiva explota medellin y sus alrrededores mucho exito patoo acompaã andote dede aquii d"
"2012-06-02","dacarfilms","cinema cine antioquia colombia medellã­n cluster guionistas realizadores luis alberto ã lvarez in memoriam http nf32ngl6 cinema cine antioquia colombia medellã­n cluster guiã n langlois por todo el oro de by r http pgnz9xcc cinema cine antioquia colombia medellã­n cluster guiã n filmcomission becas a la creaciã medellã http i1vvdztr"
"2012-06-02","danielpmejiag","el dã­a del concierto de vicente medellin va respirar pobre plaza ganado"
"2012-06-02","daniipee","mario ochoa naciã en medellin colombia"
"2012-06-02","diegofelipe1927","liz_medellin no c te olvide ajajjajaja liz_medellin mmmm oye si sabes algo me abisas yo estaria agradecido con tigo y te recompensaria no soy gay jajajja vale besos liz_medellin mmm q lastima pk si k estas buena con respeto no pero vale entonces te deceo lo mejor en tu nueva vida estoy seguro liz_medellin tu tienes videos si me los dejas en mi perfil vale te amo liz_medellin te amo y como podria encontrar tu apartamento muk besos"
"2012-06-02","diegovdaza","situacion sentimental a dias de irme medellin y buscar lo que salga mejor ella nunca se enterara pase"
"2012-06-02","donharoldc","â œ noticiasrcn alberto stylee permanece en fiscalã­a de medellã­n juez ordenã su captura por tentativa homicidio uy y dj nelson"
"2012-06-02","eliasnel","noticiasrcn alberto stylee permanece en fiscalã­a de medellã­n juez ordenã su captura por tentativa homicidio sencilloficial"
"2012-06-02","eltotogomez","rumba1069 ustedes son la mejor emisora de medellin"
"2012-06-02","fcmusicologomed","con su fc pithus_77 _musicologo cuando va a volver medellin para que se tome los guaritos maã‘ana hay reunion del fc de _musicologo en medellin puã‘etaaaaa hablaran g.e quieres pertenecer mas info con paulita_pr medallo activadoooo con el gold edition fans club musicologo medellin si quieren pertenecer mas info con paulita_pr quienes quieren pertenecer al fc mas duro de medallo gt fcmusicologomed los de medellin reporteseeen"
"2012-06-02","feliperios3","viendo lo que se comiã y tomo en hard rock medellã­n no es tan caro ahhhh nooo serã n guayabas"
"2012-06-02","g3sn3r","_musicologo cuando va a volver medellin para que se tome los guaritos como se ve hermoso medellin de mi casa"
"2012-06-02","gabri06villa","lrdp__mundial lasikis activados desde medallo el combete lrdpmedellin aaaauuuggghhh perreologia es la q hay"
"2012-06-02","gloriamamuneca1","seminario que se llevara a cabo el prã ximo de junio en medellin calasanz por solo pesos separa tu cupo http vd7oeyit"
"2012-06-02","guerrauribe","i'm at cvml medellã­n antioquia http oblvauql"
"2012-06-02","hatefmokhtar","indigenous journalist found dead in medellin http tt8qhllk"
"2012-06-02","house_in_bali","house_in_bali de stad van eeuwige regen â medellã­n colombia http o9t32xxw"
"2012-06-02","imagenesyfotos","latin angels special medellin party http awrjhkqe"
"2012-06-02","irving_medellin","victoriaapuente que yo soy pocho"
"2012-06-02","ivannadaza","hoy no he hablado con la chica mas loca y chevere de todo medallo lauuisa jajaja p"
"2012-06-02","jaimewilldie","desdegranada1 desde medellã­n un abrazo gigante para todos los campesinos en su dã­a la mejor gente que conozco"
"2012-06-02","jcardonabarbosa","jlgonzalezir pero no me convenci yo mismo convenciã todo el mundo que habla de medellin"
"2012-06-02","jessicatano4","hardrockcol en medellã­n donde los encuentro"
"2012-06-02","jessitroncoso","sofiigarciia91 yosuemedellin paolaflo16 todas a cartagena y de hay me voy medellin cali bogota jajaja"
"2012-06-02","jlgonzalezir","quã hay de bueno pa hacer hoy en medellã­n"
"2012-06-02","johnnyarcila","en inchina el mejor arroz chino de medellã­n ðÿ œ mariarcilab pbarrientos1230 valearcila"
"2012-06-02","jramirezlo","annieramirezc no de medellin"
"2012-06-02","juanej","i'm at exito laureles medellã­n colombia http srwzxmp2"
"2012-06-02","juanessk89","mas medallo jeje http zuicax0f"
"2012-06-02","julianamontoya6","fcmusicologomed una chimba como decimos aca en medallo fcmusicologomed presente medellin â"
"2012-06-02","kathe_payaresg","jose_teno224 no es por eso el esta bn aya en medallo pz de se trata"
"2012-06-02","kernelcmt","la cultura y los espacios publicos ganan un premio en medellin http lmpywtgy opencity latam"
"2012-06-02","la_peque7","nada mas peye y que se te descargue el bb no estã s en medellin vayas a dormir tu casa"
"2012-06-02","lina_cz","que bueno poder estar informados sobre la movilida de medellin"
"2012-06-02","mariobona","ya en medellin gracias a dios con mi familia esta noche show yelsid city bar de la"
"2012-06-02","marziodv10","este lunes arranca el nuevo vuelo directo barranquilla cali asã­ mismo la tercera frecuencia diaria entre baq y medellã­n avianca"
"2012-06-02","medellin_libre","una botella es lo que en mi pais se entiende como conservado alcohol"
"2012-06-02","medellin_r","muy buena despedida de soltera esta krlita"
"2012-06-02","mentesonora","medellincultura â pasiã n por el tango ya viene vi festival internacional de medellã­n al junio http uz3og0ns"
"2012-06-02","mmanu_lopez","linithalinditha malumacolombia siii el de medellin"
"2012-06-02","mt_med","sttmed rumbasegura todos por una medellã­n mas humana y consiente si va a tomar no maneje d la ciudad te lo agradecerã"
"2012-06-02","noticiasrcn","alberto stylee permanece en fiscalã­a de medellã­n juez ordenã su captura por tentativa homicidio detalles noticiasrcn 7pm"
"2012-06-02","oscarmon","quiã n quiere pase doble de cine procinal al primero que responda se lo regalo y cuadramos entrega por el interno aplica solo en medellã­n"
"2012-06-02","pablo_medellin","ironmantaty sin contar el nivel de crueldad o ficha tã cnica los eventos se evidencia q personaje es generador valor"
"2012-06-02","palmtreehostal","hostelbookers good afternoon travellers how about some ideas for backpackers hostels in medellã­n colombia palmtreehostal book with us"
"2012-06-02","paogarciaher","laurahincapieg es q mi tio en medallo tiene una cosa de esa alquilar carros y unoss ufff"
"2012-06-02","pipelingomez","sttmed lorenamontoya83 hptu y si todos nos unimos al plan de rumbasegura lo lograremos medellã­n mã s humana yelsid esta noche estarã en vivo city bar la calle con ciudad de medellin sos nuestro artista voz"
"2012-06-02","poesiamedellin","â un videopoema para medellã­n cecil blazer williams san vicente y granadinas http ocylqqzb"
"2012-06-02","pressto82","josã luis perales de concierto en medellã­n el cantautor espaã ol muestra su nuevo trabajo discogrã fico http a3sxzies pressto"
"2012-06-02","richie_el_bambi","acaban de decir que alberto stylee esta detenido en medellin por tentativa homicidio es el cantante del hablan"
"2012-06-02","rockverdolaga","las niã as de medellã­n tambiã n hacen rock rosita y los nefastos http zckwdkwa"
"2012-06-02","sadamo_","mane_tl chechoalvarez21 sin ofender esa platica prefiero invertirla viajando a medellã­n"
"2012-06-02","sagi_tl","caritomonty asuiraliz mariantoniasg ya toy camino al aeropuerto rumbo a medellin siii claro soã ando"
"2012-06-02","sebascastrov","i'm at taller de ediciã n medellã­n antioquia http uckaktio"
"2012-06-02","si_hay_cospire","mitsubishicol tienen ustedes algãºn numero de contacto para el ã rea mercadeo en la ciudad medellã­n"
"2012-06-02","sterling_jonas","valen_jobros no soy de medellin digo que te entiendo porque me pasã igual los tenã­a tan cerca y puede verlos"
"2012-06-02","sttmed","gracias mt_med por su apoyo a la rumbasegura todos podemos hacer un aporte seguridad vial en medellã­n tenga en cuenta el nuevo esquema del picoyplaca que comienza a regir desde de julio medellã­n ver http it9pfuma"
"2012-06-02","susicorrea17","robstenlatino cine_colombia clubroyalfilms en medellin esta subtilada cinemark y solo funciones"
"2012-06-02","tingvull","huy como haci que alberto stylee sta detenido en medallo"
"2012-06-02","tobonlinam","i'm at c.c premium plaza medellã­n antioquia w others http wtaikl3r"
"2012-06-02","tripsetc","tripsetc good afternoon travellers how about some ideas for backpackers hostels in medellã­n colombia palmtre http kqyxygpp"
"2012-06-02","trypestadio_ofi","el hotel tryp medellã­n estã ubicado sobre la calle colombia frente a unidad deportiva atanasio girardot en http myxytu4h"
"2012-06-02","valentinar_a","sterling_jonas eres de medellin waooooo genial"
"2012-06-02","varguitas_a","mi pais de origen es colombia y vivo en medellin"
"2012-06-02","veracruzturismo","medellã­n tambiã n esta de fiesta lã nzate este findesemana a pasar un buen rato en familia la feria del mango venyvive veracruz"
"2012-06-05","aerotaxisa","recuerda que tambiã n realizamos el serviciodetaxi en ã reametropolitana de medellã­n una bienvenida a nuestro tl para nuestros nuevos seguidores vargasjpablo rest_medellin losbalconespere magodelasintoni followback"
"2012-06-05","annieth_sanchez","medellin d:d:d:d:d ohhhhhh si"
"2012-06-05","cynthia_zarat","en medellin se lleva acabo una de las semanas moda mas importantes colombiamoda http tw1kgie6 inexmoda alcaldiademed maravilloso el programa buen_comienzo en medellin colombia alcaldiademed http frbputjm maravillosas estancias para los pequeã os"
"2012-06-05","danifigueroastu","yosoywisdom pixie3 cuando volves a medellin"
"2012-06-05","dr_medellin","warkentin a q hrs es wradiomexico de platica libro hielo negro grax"
"2012-06-05","estadisticasfpc","los resultados de equidadfutbol en ii fueron medellã­n cl cv tolima nacional en los cuadrangulares ii equidadfutbol terminã 3â con pts 1â medellã­n 2â tolima y 4â nacional"
"2012-06-05","fulanitadtal_","quiero irme para medellin ya"
"2012-06-05","ignaciolondono","prã ximo martes de junio pm librerã­a panamericana medellã­n estarã hablando la sicologã­a riqueza info doctorignacio.com"
"2012-06-05","indirakempis","mandamos a un primer grupo de personas monterrey medellin desde la cã tedra"
