"date","username","tweet"
"2013-06-02","alex_mora_y","noticierodelafm estas son las ratas q roban a diario en el centro de medellin y la justicia no hace http xuxjmdli2b estas son las ratas q roban a diario en el centro de medellin denuncielos es por usted o su familiar puede caer http nwae5wppkx"
"2013-06-02","andresfiscal17","club atletico nacional de medellin â"
"2013-06-02","anitarabia","arepa con queso y lechera mi nueva adicciã n paisa medellin"
"2013-06-02","dvrua","eriithed fue un placer haberte conocido eres genial espero verte pronto por aquã­ en medellã­n http vlxnlpxb9g"
"2013-06-02","elimej","picnic love boyfriend friends ciudad del rio medellin colombia http zaxzu6fgh5"
"2013-06-02","fcrykmed_col","kennylovers ken_y_official tu fans club de medellã­n siempre ready"
"2013-06-02","forzahuila1","danielearevalo sumele maita una pregunta ya el medellin cancelã lo de amilkar"
"2013-06-02","hiphop_latino","hoy inicia la 4ta semana anual de apreciaciã n del hip hop identidad es en medellã­n colombia acã programaciã http ihcb8oeqvs"
"2013-06-02","isacrisacu","â todavã­a no la has leã­do te harã reã­r llorar emocionarte ebook de vuelta a tu amor isacrisacu http fyxiwgr291 colombia medellã n"
"2013-06-02","jengibr3","juliana92palo pasandola de lo lindo medellã­n http hifo17bs2d"
"2013-06-02","karlaa_medellin","aca en mexico ya se empiesa a escuchar el estreno de tuturuwa reykon_ dd mas que feliz"
"2013-06-02","lorde_medellin","tinacohench chao arialm22 ok tinacohench que mentirosa soy adicto a los chismes aprenda"
"2013-06-02","mshadowsmcr","gran persona pauli_zuluaga me caiste super bien en verdad que el staff medellin quedo grandes manos d"
"2013-06-02","realg4lifenego","fumando creepa de la barata en medallo gt"
"2013-06-02","sacarume","cocacolamx patycantu gracias x el audio en vivo la estoy escuchando desde medellin colombia hoyespatycantu corazontotal"
"2013-06-02","sergiomegom","no sã como leches me ha llegado a seguir una chica de medellã­n con la que hay nada ningãºn nexo xddd"
"2013-06-02","yoiisa","eivarfan mani lo que alcancã a averiguar es en medellin probablemente septiembre no dan seguridad aun pero puede ser"
"2013-06-05","asanabrieth","a mis seguidores colombianos les digo sin miedo equivocarme no se dejen llevar por las apariencias mexdf es mejor q bogota o medellã­n"
"2013-06-05","catalinagu","un emprendedor crea y resuelve problemas agrega valor bajo ambientes de incertidumbre guidobecher en founding medellin ruta_n raising or making guidobecher en founding medellin cc ruta_n startup"
"2013-06-05","danielo95","en medellã­n puede que haya metro cable pero nunca serã como bogotã tã nganlo por seguro acã es donde http 6agcberdwz"
"2013-06-05","daniguisaov","los saludamos desde medellin colombia queremos escuchar al colombiano maluma con missindependent en wao975 los saludamos desde medellin colombia queremos escuchar al colombiano maluma con missindependent en los40panama los saludamos desde medellin colombia queremos escuchar al colombiano maluma con missindependent en blastpanama los saludamos desde medellin colombia queremos escuchar al colombiano maluma con missindependent en los40ar los saludamos desde medellin colombia queremos escuchar al colombiano maluma con missindependent en radioexito14 los saludamos desde medellin colombia queremos escuchar al colombiano maluma con missindependent en los40sgo los saludamos desde medellin colombia queremos escuchar al colombiano maluma con missindependent en radiotkm los saludamos desde medellin colombia queremos escuchar al colombiano maluma con missindependent en laradiotescucha los saludamos desde medellin colombia queremos escuchar al colombiano maluma con missindependent en late931oficial"
"2013-06-05","eduasan","todos a seguir votando medellã­n ciudad sede de los juegos olã­mpicos la juventud vota en http bdrsow7cl6 desafiocaracol todos a seguir votando medellã­n ciudad sede de los juegos olã­mpicos la juventud vota en http bdrsow7cl6 anibalgaviria todos a seguir votando medellã­n ciudad sede de los juegos olã­mpicos la juventud vota en http bdrsow7cl6 proexportcol"
"2013-06-05","elmonojolian","beyoncã estarã­a presentã ndose en â ã lã mbia medellã­n el prã ximo mes de noviembre http b3k3qy2mir"
"2013-06-05","irmalon","guillermo gaviria padre del alcalde de medellin le dictaron resoluciã n acusaciã en el proceso por presunto apoyo a grupos paramilitares"
