"date","username","tweet"
"2007-07-02","buoka","hoy 7pm en berlã n bar medellã adaptation http tinyurl.com lr3f"
"2007-07-04","globalvoices","colombia blog competition medallo bloguero es writes about the national sponsor http tinyurl.com 3c7bfq"
"2007-07-09","pipebacca","a los que les gusta el gotico recomiendo gaias pendulum de medallo"
"2007-07-10","luiscarlos","enfermo viendo un documental de bloque paramilitar en medellin rudo enfermo viendo un documental de bloque paramilitar en medellin rudo"
"2007-07-11","solano","el prã ximo lunes en satena a medellã­n hace rato no vuelo esa aerolã­nea"
"2007-07-14","latercera","con la participaciã n de paã­ses inauguran festival internacional poesã­a en medellã­n el i http tinyurl.com 2qh9dn medellã­n abrirã sus puertas a festival internacional de poesã­a la ciudad medell n abrir http tinyurl.com yv4mvy"
"2007-07-14","tedz","new blog post medellin http bigscreenlittlescreen.net"
"2007-07-15","amyjane","am i the only one who really wants to see medellin"
"2007-07-15","axyjorss","mayor of medellã­n brings architecture to the people sergio fajardo is pressing forward with an unconven http tinyurl.com 322w8b"
"2007-07-15","julian2","i just saw the trailer for medellin it looks like a great movie even though doesn't really exist hope gets made one day"
"2007-07-15","timkersey","trailer for medellin on after tonights entourage"
"2007-07-16","buzzfeed","medellin hbo takes marketing to the next level with this movie trailer shown after sunday's episode of http buzzfeed.com buzz"
"2007-07-16","chrissaad","medellin the trailer is so good i wish movie was real http www.medellinthefilm.com t4s"
"2007-07-16","derickson","video post medellin trailer http tinyurl.com yofoag"
"2007-07-16","jojobickley","whats up with hbo and medellã­n the film is there a coming"
"2007-07-16","solano","saliã bien la charlita fue visita mã s relã mpago que he hecho a medellã­n lleguã las a.m y ya estaba en bogotã"
"2007-07-16","tvfordays","new blog post medellin trailer http tinyurl.com 2hkwzy"
"2007-07-18","bxrvrpkwy","complex mag medellin trailer http tinyurl.com 2u4hv6"
"2007-07-18","hypediss","pablo escobar medellin http tinyurl.com 2bbghy"
"2007-07-18","mikestandish","laughing at whitney pronouncing medellin as meddlin"
"2007-07-20","bbcbrasil","suspeito era acusado de chefiar cartel mais poderoso desde fim medellã­n e cali http tinyurl.com 2u38gv"
"2007-07-23","anthonybaker","vincent chase in medellin the trailer http medellinthefilm.com"
"2007-07-23","robbarnett","browsing medellã­n the film clever fake movie site for vince chase of entourage fame http www.medellinthefilm.com"
"2007-07-25","dariogallo","alrededores empezã con bandeja paisa en medellã n sancocho trifã sico aracataca y terminã pargo frito santa marta"
