"date","username","tweet"
"2021-09-02","_josef9","jeremyospino77 hermano no son sã lo esas dos rutas cali medallo y san andres"
"2021-09-02","auralu12","mas_medellin hermoso regalo nos dio dios ã hoy"
"2021-09-02","benedethy07","karolg se me alanto el viaje medellin ya te veo ðÿ š"
"2021-09-02","cesarramirez213","mas_medellin ðÿ’šðÿ medellã­n sin pinturita ðÿ œðÿ gss7yner93"
"2021-09-02","clondozu","hermosa tarde en medellã­n lã stima que"
"2021-09-02","curlyedu1","quiero regresarme a vivir medellã­n ðÿ"
"2021-09-02","elflaco0623","josasc tienen el link de medellã­n cali"
"2021-09-02","jcbg552","medellin es una chimba ðÿ rasg8xjiah"
"2021-09-02","joqui___","ernesto_motato muy bonito el atardecer en medellã­n fue rosado"
"2021-09-02","jotaperola","hacã­a falta un dã­a sin lluvia en medellã­n para ver atardecer lindo"
"2021-09-02","juandforero","santafe no lo sufre pero tampoco busca mucho en este duelo ante bucaramanga por ahora se conforma con la ventaja y parece que saben buscan enfocar el importante del fin de semana medellin"
"2021-09-02","katleensophi","tengo unas fuertes ganas de ir a medellã­n ðÿ ºðÿ º"
"2021-09-02","labixxota","una de las razones por cuales quiero ser medellin el concierto kg"
"2021-09-02","leeedss__","medellã­n me hace ojitos de todas las formas posibles"
"2021-09-02","lorep_j","medellin_travel bdbfdqzxwn"
"2021-09-02","mas_medellin","amanecieron tan polã­glotas ðÿ"
"2021-09-02","periodiconexos","para hablar del tema entrevistamos a tres hombres de la ciudad medellã­n que se operaron hace poco matã­as jerã nimo y esteban âš ï como periã dico confirmamos certeza informaciã n mencionada en los tuits continuaciã"
"2021-09-02","soydeituango","medellin atardecer aohxkcfe2v"
"2021-09-02","supershadai","jbagbam eso dira cuando llegue a medellin me refiero agaviriau"
"2021-09-02","tyche78tyche","entonces seã ores aci los sãºper proyectos para â œaliados internacionalesâ son robocops de manivela alã­ babã y drones la empresa que bloqueã a medio medellã­n con pintu nos piensa espiar ðÿ saua41bctp"
"2021-09-05","alexhrojas__","quinterocalle ese ã rbitro tambiã n puede ser alcalde de medallo xd"
"2021-09-05","camilosalgador","quinterocalle en vez de estar escribiendo estupideces mejor explique por quã medellã­n se estã n cerrando los puestos vacunaciã"
"2021-09-05","carlosf80946213","nosotros los colombianos nos le medimos a todo el alcalde de medellã­n hoy trabajando arbitro quinterocalle"
"2021-09-05","clauval1256","mas_medellin donde firmo pero yaaaaa"
