"date","username","tweet"
"2008-05-01","medallo","noches de el divã n rojo en bogotã este viernes y sã bado mayo http tinyurl.com 5l9xrz stupid user interfaces http tinyurl.com 6ckpqn santa fã http tinyurl.com 6nzkuf recomendaciones de ãºltima hora good music i dance http tinyurl.com 69dprw"
"2008-05-02","gregoriohc","despues de hacer un poco turismo por medellã­n toca salir rumba nuevo quien sabe donde acabaremos tomando unas birras en el pueblito paisa medellã­n y ahora despues de rumba tomando unas birras en el pueblito paisa medellã­n despertandonos en medellã­n estoy hambrihento asã­ que habra buscar algo para desayunar despues de casi horas viaje llegamos a medellã­n ahora estamos hechando unos billares y unas birras en la zona rosa"
"2008-05-02","medallo","boca no fue sancionado http tinyurl.com 6h9m2o top malalechepunketoide imaginaria en viste cã mo a veces te hinchan las pelotas http tinyurl.com 5qmvhb cofio http tinyurl.com 5jkhg3 sancocho de tripa ahumada http tinyurl.com 6kltbp muy pronto en octubre del los neurocirujanos http tinyurl.com 6o6jst exilio http tinyurl.com 5so2to ayer fue de mayo http tinyurl.com 6gvcxf colombianos en chile http tinyurl.com 5ugelq estados unidos copia discos de viajeros http tinyurl.com 64zsny geografã­a del tema por alvaro cepeda samudio http tinyurl.com 64yy22 libro de pediatrã­a nelson ãšltima ediciã n cap y e ã­ndice http tinyurl.com 67zoj6 caracol y hits cierran acuerdo de representaciã n http tinyurl.com 6dw9f5 cover up http tinyurl.com 6nyjgf yo estuve aquã­ http tinyurl.com 5dky9x el gallo canta en metro http tinyurl.com 5th83z redirect_to back http tinyurl.com 6hoh79 alejo amp candela www.alejandroarango.com http tinyurl.com 5adsj5 sagrada familia http tinyurl.com 5s3e5p iab colombia entrega el primer reporte de inversiã n en publicidad digital y renueva su junta http tinyurl.com 625s7x ya estã circulando una nueva ediciã n http tinyurl.com 6p5g2q una razon por la cual luchar http tinyurl.com 646wjd in vitro visual medellin http tinyurl.com 6ltz6x r.i.p albert hoffman http tinyurl.com 5jhdwq el lanzamiento del centro de negocios hotel pereira http tinyurl.com 6do5fh top divagaciones con resaca abordo http tinyurl.com 6obaxt olvidar no es facil http tinyurl.com 5vzqjd se arregla le depresiã n sea rregla http tinyurl.com 5ogcz5 iphone synth put in on the air remix http tinyurl.com 695v4p una foto a juan pablo http tinyurl.com 6p34wa lo mejor y peor de la copa libertadores http tinyurl.com 6k2ht6 mayo de http tinyurl.com 5saz8b god bless hot chip http tinyurl.com 6b7p2t dã­a del trabajo http tinyurl.com 6qqsm4 sobre cara b de jorge drexler club tonightpequeã o http tinyurl.com 5emujm stewart walker blowing up your spot http tinyurl.com 6ptrj6 galeria http tinyurl.com 55nzdg"
"2008-05-02","pachoman","after watching csi im going to iron the clothes salute luca man enjoy medellin an aldibier you are right ie sucks"
"2008-05-03","febuiles","ceronman uno en popayan dos medellã­n el aã o pasado no hubo nadie esas son las estadã­sticas que se hasta ahora"
"2008-05-03","medallo","partido en vivo fãºtbol colombiano http tinyurl.com 55gmze del sinfonã­a a las cabinas http tinyurl.com 6xf73h partidos en vivo fãºtbol colombiano http tinyurl.com 6s3y37 the jealous girlfriends http tinyurl.com 6anptj â ahora tu puedes ser un hã roe http tinyurl.com 6hq6ur sierra nevada de gonawindã a http tinyurl.com 5af2a6 natalia parã­s y tatiana gil en cocoa jeans http tinyurl.com 5jrzgr hoy good music i dance derrick may 1ra vez en colombia preventa 55k http tinyurl.com 6eru7s puntos sueltos sobre la selecciã n colombia http tinyurl.com 6fttv2"
"2008-05-03","medeamaterial","http tinyurl.com 65v3md pangeaday en facebook no se lo pierdan de mayo entrada libre 1pm berlinbar medallo http tinyurl.com 65v3md pangeaday en facebook no se lo pierdan de mayo entrada libre 1pm berlinbar medallo"
"2008-05-03","nitsuga777","entrevista con gonzalo valdã s medellã­n http tinyurl.com 5cmt66"
"2008-05-03","oso","new blog post a brief trip to medellin madagascar dhaka and uruguay many thanks nichola http tinyurl.com 5edf5s"
"2008-05-06","chiwysan","viendo como el nacional de medellin se queda fuera la copa libertadores gracias dioooos sigan haciendo arepas culebreros"
"2008-05-06","medallo","â el nacional pa bajo http tinyurl.com 5smmt6 si le ahido mal en el amorâ http tinyurl.com 6bjtno dia cualquiera pensamientos aleatorios http tinyurl.com 6zmaow partidos en vivo copa libertadores octavos de final vuelta http tinyurl.com 5p63w9 el once caldas tiene nuevo d.t http tinyurl.com 69smzt erlang simplicity http tinyurl.com 5lldf5 encomiable clientelismo del video intergalã ctico http tinyurl.com 65nnxn rating colombia viernes de mayo http tinyurl.com 67gypp hora de demostrar que tambiã n se sabe perder http tinyurl.com 6kwxmw importante http tinyurl.com 69y5n4 cristina hurtado presentarã informes para univisiã n http tinyurl.com 58ed8w mabel lorena lara presentadora de noticias caracol nominada a los premio mujer fuscia http tinyurl.com 5jyhrb estupendo â bistrã mã laga http tinyurl.com 5pqxpv ginebra stade de gã neve http tinyurl.com 6dvrx3 previas de hoy http tinyurl.com 5pgfpq diferencias de gã nero http tinyurl.com 5r8rhs pangeaday videos para cambiar el mundo http tinyurl.com 6duus5 oyeeeee toã‘o cassette raaid http tinyurl.com 5pcphs de ã l y ella las burbujas apariciones los calzones http tinyurl.com 5aqk2h links for del.icio.us http tinyurl.com 6ryj6l trabajo experimental http tinyurl.com 6gzhup quã mutada http tinyurl.com 5l8rpq"
"2008-05-06","medeamaterial","gerente eso es en el refugio de vida silvestre altos san miguel donde nace rã­o medellã­n"
"2008-05-07","davespeers","marcusnelson happy birthday from the caribean island of vieques this medallo's for you"
"2008-05-07","manuelj","acme_ vas a venir al de medellin o bogota"
"2008-05-07","medallo","de cumple http tinyurl.com 6btevl pregunta para samuel http tinyurl.com 5nm5ru feature buenos aires de noche parte medellinstyle especial coverage in argentina http tinyurl.com 69ouml hoy miã rcoles a las pm el divã n rojo en telemedellã­n http tinyurl.com 6qdwfk sobre el tiempo http tinyurl.com 5gwe85 asomos de luz http tinyurl.com 6jbzec petra mrzyk jean franã ois moriceau http tinyurl.com 6ylwrp partidos en vivo fãºtbol espaã ol el derby http tinyurl.com 5v2qe2 biocombustibles para europa a menos bosques y mã s hambre latinoamã rica http tinyurl.com 59shab frã­joles frijoles frisoles o como los quiera llamar http tinyurl.com 68muwe mayo del lo que dejã parte i http tinyurl.com 5hr47k colombia conservã el puesto nãºmero http tinyurl.com 57oc8o maã ana en la kasa kriss salas y vengoechea http tinyurl.com 6zv988 carlero ya piensa en retirarse http tinyurl.com 5k3sj5 ya viene http tinyurl.com 6qfshk entrevista valentino kanzyani clubbingspain.com http tinyurl.com 6macyt previas de hoy http tinyurl.com 5oc48r p http tinyurl.com 5mjpgp q http tinyurl.com 5j2ywl el jugador marcelo martins moreno http tinyurl.com 5zo3ux a b c diccionario indiferencia esa gris conquista http tinyurl.com 67zd4x proyecto de prã ctica iii http tinyurl.com 5zm7sx top que hoy no fue para bailar en una pata como pedro el escamoso http tinyurl.com 5w3m7b el derby espaã ol real madrid vs barcelona http tinyurl.com 66638j lo nuevo de la http tinyurl.com 6nsls6 post para gatos http tinyurl.com 5v8h6d links for del.icio.us http tinyurl.com 6nxgr8 y entonces pregunto las viejas nuevas newslos fantasmas http tinyurl.com 5dzvjq fotos la kasa http tinyurl.com 5w4n2e una tã cnica de locos â œeventos 1â http tinyurl.com 66743m"
"2008-05-07","raigohead","para los que sufrimos la de las visitas uribitwo llegã nuevo a medellã­n paralizar el trã fico y eso estaba menos peor"
"2008-05-09","anacrosgirl","â alguien sabe cuã l es el agua mã s limpia del paã­s yo digo que la de bogotã y paisa medellã­n me quedã con duda mmm"
