"date","username","tweet"
"2021-01-03","albertet98","nos vamos pa medallo"
"2021-01-03","aldoyana20","cjulanillo lukaslc7 amigo ya viste el video que ha publicado un periodista de medellã­n loco alvez para pensar si no estoy mal es en vuelo viene medallo"
"2021-01-03","antimamertos31","a ver si los trabajadores en alcaldiademed se ponen las pilas y actãºan rã pido todos favor de la revocatoriadanielquintero sacar pinturita marikona daniel quintero medellã­n pjjpwlxmy3"
"2021-01-03","buttercup_net","if i were to move colombia id definitely live in medellã­n"
"2021-01-03","comunasmed","mdtcteftju medellin alcaldia alcaldiademedellin 0okcz3a5lq"
"2021-01-03","daverchavarria","luladita confirmo desde medellã­n ðÿ"
"2021-01-03","delverdepaisa","familia delverdepaisa jonathan el loco alvez llegarã­a jueves a medellã­n y de no mediar inconvenientes firmarã­a por aã os con cuadro verde via nacionaloficial parte nuestra bienvenido al mas grande uruguayo qay0ijc5i6"
"2021-01-03","diegoacvdot","en pleno retorno y los taxistas de medellã­n haciendo lo q les da la gana ante falta autoridad cuã ndo regresan funcionarios directivos alcaldiademed sttmed vacaciones pxibxlq6w1"
"2021-01-03","donniedoesworld","when it comes to looks weather and people medellin is clicking on all cylinders so far fascinating city that has come a long way since the 90s eftcmobkyz"
"2021-01-03","elsayaca","â quiã n estã detrã s de la destituciã del alcalde medellã daniel quintero pues casta mafiosa y corrupta paisa comandada por uribe que no aceptan empeloten muestren todas sus cochinadas creyeron renunciando todos iban a tumbar alcaldã tacaron burro"
"2021-01-03","estadoalternado","tambiã n he tenido relaciones a distancia mi ãºltimo novio vivã­a en medellã­n con otros exes tuvimos etapas bien largas por cuestiones de viajes"
"2021-01-03","henryjm8","futbolbohemio elcoleccioniste por eso no ha llegado a medellã­n una joyita"
"2021-01-03","julirios5","vivaaircol buenas noches manana viajo de miami a medellin estan solicitando prueba covid sabiendo que la resolucion apenas salio hoy y no hay tiempo hacerla"
"2021-01-03","mandypher","sundayâ s are my favorite days because theyâ re always date and iâ m a little slut for good day with guy medellin_tattoo ðÿ"
"2021-01-03","pijamaskarisma","acaba de publicar una foto en medellã­n antioquia 1pa4rf8bdj"
"2021-01-03","plutto22","kevinctriana vendiã a medellã­n o quã que estupidez"
"2021-01-03","renemun1","me pueden informar estado de la vã­a bogota medellin por villeta guaguas gracias"
"2021-01-03","sandrafabaron","noticiascaracol salio de cali bogotã saliã medellã­n a mediados enero veremos que nos dejaron todas estas celebraciones y paseos"
"2021-01-03","takeachancedoll","_benavidesro ni me conoces y ya encasillaste jajajajajaja a los hechos refiero estar en bogotã medellã­n ã ngeles miami o dã nde sea que haya estado da pie para definir desde mi experiencia cã mo es la gente cuã l parece mã s amable culta etc saludos"
