"date","username","tweet"
"2018-04-02","bogotapost","is colombia a country of top quality photographers luis henry agudelo cano and oscar muã oz surely keep the standards high also music in medellã­n cali's spin on vinyl collection this month's entertainment round up juiditzqdw ozlpg8gk4r"
"2018-04-02","cecodi44","la instituciã n educativa federico ozanam ubicada en carrera no barrio buenos aires ciudad de medellã­n se estã presentando agrietamiento fuerte una las partes su estructura nadie nos quiere escuchar por favor ayudenos"
"2018-04-02","compudemano","un reconocimiento facial revolucionario ahora tu cara es contraseã a encuentra en compudemano el nuevo iphone x cadadã­amejor visita nuestra tienda o llã manos bogotã medellã­n oho7mn8ekc"
"2018-04-02","davalho","tenemos un problema grave talar en medellã­n es muy fã cil y sembrar difã­cil ðÿ nos dicen que dã ficit de ã rboles la ciudad a vez no hay nde â quã podemos hacer arboladourbanoðÿœ"
"2018-04-02","egevaristo","popeye_leyenda mi amigo soy venezolano y vivo en medellã­n ya te escribã­ una oportunidad como puedo adquirir los libros muchas gracias"
"2018-04-02","heduardotejadal","hã game el favor polã mica por celebraciã n del cumpleaã os de hitler en medellã­n via elcolombiano mã vil hpwfsqnp2d"
"2018-04-02","jormaroro","quiã n sabe el indicativo de la ciudad medellã­n antioquia por favor me informan acã"
"2018-04-02","mariaisabelmc","nos vemos maã ana en medellã­n 6z82togmcc"
"2018-04-02","mbetajimej","una nube infinita se ha posado sobre medellã­n"
"2018-04-02","memomurrayleon","la historia contara lo que ocurriã previo al tã­tulo pero no le quita ningãºn mã rito igual el ganaron los de azul por penaltis medellã­n con un peladito se cagã del susto cobrando penal definitivo"
"2018-04-02","miguelgonzlez11","colombovenzlana te saludo desde medellã­n"
"2018-04-02","nistagmus_","donde puedo conseguir un tinte rosado o fucsia permanente en medellin que me pueda baã ar todos los dã­as para el pelo"
"2018-04-02","otra_delrojo","no puede existir alguien que me represente menos como hincha del medellã­n ðÿ m03pwcwow5"
"2018-04-02","ovialcdmx","precauciã nvial por vehã­culo descompuesto en viaducto miguel alemã n a la altura de medellã­n al oriente no se distraiga volante"
"2018-04-02","solotavo1118","pregunta gustavo valencia desde medellã­n.le ruego me conteste seã or presidente gracias"
"2018-04-02","tristan_medallo","sa panahon ngayon taho nalang ang hinahabol ðÿ â ï pupunta pa pala kame ng greenhills mamaya ðÿ â ï aga pa manggising ðÿ ilang oras lang pala tulog ko ðÿ"
"2018-04-05","072avialcdmx","centro ote pte accidente sobre viaducto miguel alemã n a la altura de medellã­n ocasiona reducciã ndecarril"
"2018-04-05","40_daniel","cantar â œel que no salta va al mundialâ cuando colo venga a medellin ðÿ"
"2018-04-05","75ssma","yo amo medellã­n no serã­a capaz de dejarlo me quedo dã­as en otra ciudad y ya siento desesperado por volver"
"2018-04-05","andreshoraciog","angelicalozanoc meluklecuenta fajardo serã que hace pirã mides por todo el separardor de la ruta del sol igual oriental en medellã­n no es tan valiosa experiencia como entereza definiciã n prioridades y los buenos consejeros tiene ivan duque"
"2018-04-05","aquihaypelotas","tercera el rayo_cantabria llega a un acuerdo con la escuela pacho maturana de ciudad medellã­n colombia 4ldrslzpq8 wxawkcsfju"
"2018-04-05","attmxayuda","rt_medellin buenas tardes rodo gracias por contactarte este medio con gusto te puedo apoyar las dudas que presentes solo pedirã­a nos envã­es dm isac"
"2018-04-05","augusto_gomes67","medellã­n"
"2018-04-05","avilaperiodista","el balã n rodarã horas continuas en medellã­n por un fãºtbol paz tgss8gyssy youlqpgpdr"
"2018-04-05","barreraoscar","tcnoticiaseje todo esta listo en medellin para el evento de lanzamiento y la proyeccion del primer capitulo marilynlive una coproduccion canaltelecafe teleantioquia via yulbotero rubendariogaona danii9230 andreitagudelo_ gloriabegiraldo"
"2018-04-05","bibliotecaces","en mã s allã de red estrategias para facilitar el acceso a la biblioteca personas con limitaciones fã­sicas caso fray arturo calle restrepo universidad san buenaventura sede medellã­n bibliousb utkrpvvbaj"
"2018-04-05","buitragoricardo","felicitaciones a uninorteco y elheraldoco por ese gran debate que superã con crecer al de medellin ivanduque sobresaliente"
