"date","username","tweet"
"2008-11-30","coloresmari","juglardelzipa medellã­n colombia"
"2008-11-30","elreticente","a proposito de la defensa los niã os en medellin hoy tocado por pirry estos dias postiamos esto http snurl.com 6z4kw"
"2008-11-30","eltiempo","medellã­n derrotã a equidad en bogotã y sigue lã­der del grupo amã rica es primero el b http tinyurl.com 5gnc69"
"2008-11-30","georgedonnelly","libertarianlady really i live in medellin still here"
"2008-11-30","marketingcheat","recovering on a lazy sunday afternoon after salsa ing my ass off in medellin last night"
"2008-11-30","medallo","cierra los ojos http tinyurl.com 6qsbbl la muchachada http tinyurl.com 695ppy aprecios http tinyurl.com 6j88ak reflexiones que ayudan algo de mã http tinyurl.com 6hcdrs stay dir marc forster http tinyurl.com 6q76l5"
"2008-11-30","medeamaterial","fotos del coffee morning en medellã­n colombia tomadas por raigohead http www.flickr.com photos sets"
"2008-11-30","rekindled_","juglardelzipa en chigorodã no hay ningãºn barrio que se llame asã­ yo tomã el nombre del de medellã­n y lo usã para uno apartadã"
"2008-11-30","sansgarcia_","medeamaterial a mi me gusta menos por que en medellin los camuflaban balas y muertos ruidos de la pã lvora"
"2008-11-30","viveinmedellin","en coma se graba medellã­n una entrevista con henry rivero director de la cinta q http tinyurl.com 6k59dz"
"2008-12-01","elreticente","orishas en medellã­n nuevo videopost http puracybershot.blogspot.com video concierto resumido"
"2008-12-01","futbolred","medellã­n ha mostrado cabeza frã­a carã cter y temple jamell ramos en las toldas del poderoso le ap http tinyurl.com 62lo2g"
"2008-12-01","infrarouge_","irreversiblearp jajaja yo me iba a ir medellin el pero decidi que no es mejor presentar ielts o como sea se escriba"
"2008-12-01","manuelj","escuchando elvis esta vivo y recordando el concierto de calamaro aquã­ en medellin"
"2008-12-01","medallo","dell xps baton el portatil del futuro http tinyurl.com 6bkskz nos acordamos tarde de atacar http tinyurl.com 6h75zz monosplit colores fluidos http tinyurl.com 6mh7ro retrovu malnovajn perditajn retpaä ojn http tinyurl.com 5ohn8q marascia amp alessio mereu aki http tinyurl.com 6ehb4j music news december http tinyurl.com 5q272t jazzanova remix contest http tinyurl.com 5hyvop massive attack feat snoop dogg http tinyurl.com 5e8nvm el telescopio virtual de la microsoft http tinyurl.com 5u5uq7 un trebol de hojas http tinyurl.com 6y2t5s dia mundial de la lucha contra el sida aã os http tinyurl.com 5cnbqq siete puertas http tinyurl.com 5q4roh"
"2008-12-01","p2news_depodi","update botero geboren in medellin http tinyurl.com 6kx85w update botero geboren in medellin http p2news.com cinema revision"
"2008-12-01","raigohead","ninodios querido niã os jesãºs quiero que seas grande y le des juete a los mercaderes de la avenida del rio en medellã­n sã­ claro la culpa es de pakistã n y los hinchas del medellã­n mata fastidiosos"
