"date","username","tweet"
"2008-01-01","datalove","empacando para salir el aeropuerto rumbo a medallo"
"2008-01-02","jlsandovaln","esperando en el aeropuerto de medellin"
"2008-01-05","sonidolocal","juanes realizarã conciertos en espaã a el cantante es oriundo de medellã­n http tinyurl.com 2xz2zr"
"2008-01-07","bigmancho","si alguien me escucha y esta en medellin una buena recomendacion para comer tengo muchisima hambre"
"2008-01-07","sirgt","damejiar y eso que el salvador es hub si no te mandan a dar la vuelta medellin xddd"
"2008-01-08","bigmancho","el q diga en medellin no hay mac store esta muy equivocado o http www.flickr.com photos feicho"
"2008-01-09","jfergusson","medellã­n amaneciã gris y empapado"
"2008-01-10","jlsandovaln","terminã de arreglar el post sobre los alumbrados medellin http tinyurl.com 2239qp reparando el post de medellin desburralizaciã n en proceso los alumbrados del rã­o medellã­n http josesandovaln.wordpress.com al menos unas pocas fotos"
"2008-01-11","luiscarlos","ahora alcalde de medellã­n hay esperanzas con los militantes http tinyurl.com 2yweoq ahora alcalde de medellã­n hay esperanzas con los militantes http tinyurl.com 2yweoq"
"2008-01-13","globalvoices","colombia deforestation near the medellã­n river juliana rincã n of medea material es writes a rece http tinyurl.com yqdnem"
"2008-01-14","hoydeportes","emelec el miã rcoles presenta su plantilla en la explosiã n azul donde enfrenta al deportivo independiente de medellã­n colombia"
"2008-01-15","mariacecita","d ojalã visite medellin en el si no conozco"
"2008-01-16","hoydeportes","emelec dep.medellin minuto gooool millonario robo de balã n en medio campo pase a jorge ladines y la clava junto al palo emelec vs deportivo medellin iniciã el partido en estadio capwell de guayaquil con mã s hinchas liga q el elenco albo jugarã la noche blanca frente al atlã tico medellã­n de enero donde se presentarã plantilla"
"2008-01-16","oso","medellin raining so hard the world sounds like a frying pan"
"2008-01-17","datalove","juan andres cuando arrancas para medallo"
"2008-01-18","oso","on flickr suicidal en medellin oso posted a photo see the video this vi http tinyurl.com 3yxd6s new blog post video suicidal en medellã­n cuando subes a un autobus aqu medellin pu http tinyurl.com yuh66n"
"2008-01-18","zethabyte","solucionando remotamente problemas en medellin desde mi casa"
"2008-01-19","carolinatv","en conferencia telefã nica con la gente de medellin"
"2008-01-19","hoydeportes","el nacional los puros criollos empataron hoy sã bado con deportivo independiente de medellã­n en estadio del aucas"
"2008-01-20","corazonalbo","liga vs atletico nacional de medellin en casa blanca"
"2008-01-20","datalove","lleganod de medellin que guayabito"
"2008-01-20","loekessers","kijk eens aan maak je een paar filmpjes over hiphop scene in medellin als op vakantie bent heb half jaartje later het tv station"
"2008-01-21","corazonalbo","liga jugara su primer partido amistoso contra el atlã tico nacional de medellã n www.clubldu.com noticias"
"2008-01-21","vega","visto cerca a medellin una finca llamada el sobregiro apenas regresando de medellin y ya con la nostalgia pandeyucas en carne vida"
"2008-01-22","zethabyte","el jueves para medellin desde de febrero nueva empresa"
"2008-01-23","bbcmundo","bbc mundo rice busca apoyo en colombia condoleezza viaja a medellã­n con una delegaciã n http tinyurl.com 36mmzc"
"2008-01-23","corazonalbo","liga maã ana contra atletico nacional de medellin"
"2008-01-23","hinchadablanca","maã ana sera la presentacion oficial del equipo de ldu en el partido ante atletico medellin"
"2008-01-23","jnoelsalcedo","buenos dias a todos desde medellin colombia"
"2008-01-23","omendoza","en la esquina de puebla y medellin tuvieron que llegar los bomberos por se andaba prendiendo un edificio en la esquina de puebla y medellin tuvieron que llegar los bomberos por se andaba prendiendo un edificio"
"2008-01-23","pasionblancaldu","liga lista para enfrentar al atletico de medellin www.clubldu.com"
"2008-01-24","bbcmundo","bbc mundo rice desembarca en medellã­n la secretaria de estado ee.uu llegã a colombia par http tinyurl.com 2crpe3"
"2008-01-24","market_jp","china daily us ally colombia deserves trade pact rice says reuters hour ago by doug palmer medellin the uni canada.com us ally colombia deserves trade pact rice says reuters minutes ago by doug palmer medellin the canada.com us ally colombia deserves trade pact rice says reuters minutes ago by doug palmer medellin the"
"2008-01-24","parboledac","me encanta como sabe la morcilla con limã n cosas que aprende uno en medellã­n â hermosa ciudad"
"2008-01-24","zethabyte","transmitiendo desde medellin hoy perdi mi vuelo de las am"
"2008-01-25","eltiempo","condoleezza rice comenzã su visita a medellã­n visitando el centro ademã s se reunirã n con desmoviliz http tinyurl.com 2cxt8x incendio en el planetario de medellã­n afectã observatorio astronã mico al parecer un corto circuit http tinyurl.com 24kh44"
"2008-01-25","fluminensefc_1","ldu perde amistoso em casa adversã rio do flu na libertadores cai para o nacional de medellã­n rival http tinyurl.com 2c6wvx"
"2008-01-25","market_jp","china daily us ally colombia deserves trade pact rice says reuters jan by doug palmer medellin the u canada.com us ally colombia deserves trade pact rice says reuters jan by doug palmer medellin the un canada.com us ally colombia deserves trade pact rice says reuters jan by doug palmer medellin the un canada.com us ally colombia deserves trade pact rice says reuters jan by doug palmer medellin the un canada.com us ally colombia deserves trade pact rice says reuters jan by doug palmer medellin the un washington post us ally colombia deserves trade pact rice says reuters jan by doug palmer medellin t canada.com us ally colombia deserves trade pact rice says reuters hours ago by doug palmer medellin the un canada.com us ally colombia deserves trade pact rice says reuters hours ago by doug palmer medellin the un"
"2008-01-25","minacion","corto circuito habrã­a provocado incendio en planetario de medellã­n controlado por los bomberos la ciudad"
"2008-01-25","oso","on flickr la vista desde loma de medellin colombia oso posted a photo aqui estuvimos reuni http tinyurl.com 2o2obk"
"2008-01-26","market_jp","bbc bulgaria us ally colombia deserves trade pact rice says reuters jan by doug palmer medellin the"
"2008-01-26","minacion","por dã­as estarã fuera de servicio el planetario medellã­n tras incendio ocasionado un corto circuito viernes"
"2008-01-27","modepress_bot","ã ãƒ ãƒ­ã ãƒ­ãƒ æ ä œãƒ ãƒªãƒ é å 1æœˆ27æ afpã ªã ï ˆantioquiaï å·žãƒ ˆmedellinï 23æ åœ ƒãƒ ãƒšãƒ http tinyurl.com 36gqez"
"2008-01-28","solano","patton â y su amigo de tol en medellã­n el no fue primer o uno los primeros bloggers colombianos"
"2008-01-29","akiwitz","ya en medellin de nuevo"
"2008-01-30","rekindled_","marcador hasta ahora agraz agrã s que siga el debate olaviakite acã hay yogen frã z en bogotã medellã­n cali y pereira"
"2008-01-30","sonidolocal","nuevo sencillo para la descarga del netalbel series media de medellã­n http tinyurl.com 2kaamb"
