id,conversation_id,created_at,date,time,timezone,user_id,username,name,place,tweet,language,mentions,urls,photos,replies_count,retweets_count,likes_count,hashtags,cashtags,link,retweet,quote_url,video,thumbnail,near,geo,source,user_rt_id,user_rt,retweet_id,reply_to,retweet_date,translate,trans_src,trans_dest
792878384531382272,792878384531382272,2016-10-30 18:58:32 SA Pacific Standard Time,2016-10-30,18:58:32,-0500,19236074,caracolradio,Caracol Radio,,Faltan 4 personas por rescatar del alud en la vía Medellín-Bogotá  https://t.co/rIddDEzwiE,es,[],['http://bit.ly/2fkTZ1V'],[],0,2,4,[],[],https://twitter.com/CaracolRadio/status/792878384531382272,False,,0,,,,,,,,[],,,,
792878379984904192,792878379984904192,2016-10-30 18:58:31 SA Pacific Standard Time,2016-10-30,18:58:31,-0500,147366534,alejo1276bedoya,El veci,,@EduardoLuisFut parcerito pero donde fuera un jugador de Medellín  de tu EQUIPITO hay si deben sentar A vaca,es,[],[],[],0,0,0,[],[],https://twitter.com/ALEJO1276BEDOYA/status/792878379984904192,False,,0,,,,,,,,[],,,,
792878356416991232,792878356416991232,2016-10-30 18:58:25 SA Pacific Standard Time,2016-10-30,18:58:25,-0500,222504489,revoltosos_re,Fiestas Medellín,"{'type': 'Point', 'coordinates': [6.2359, -75.5751]}","Just posted a video @ Medellín, Colombia  https://t.co/J3OiVcu39D",es,[],['https://www.instagram.com/p/BMNNMFCBZJa/'],[],0,0,0,[],[],https://twitter.com/revoltosos_re/status/792878356416991232,False,,0,,,,,,,,[],,,,
792878326889132032,792878326889132032,2016-10-30 18:58:18 SA Pacific Standard Time,2016-10-30,18:58:18,-0500,1471026043,talentbulk,TalentBulk,,#Empleo #Colombia Consultor en seguridad en la información para Medellín - NewNet - Colombia  https://t.co/S674u9hqSZ,es,[],['http://bit.ly/2e2yaOA'],[],0,0,0,"['empleo', 'colombia']",[],https://twitter.com/TalentBulk/status/792878326889132032,False,,0,,,,,,,,[],,,,
792878317581905920,792878317581905920,2016-10-30 18:58:16 SA Pacific Standard Time,2016-10-30,18:58:16,-0500,198550713,proyetech,Proyetech,,#Empleo #Colombia Consultor en seguridad en la información para Medellín - NewNet - Colombia  https://t.co/QRcH0DMDhF,es,[],['http://bit.ly/2e2yaOA'],[],0,0,0,"['empleo', 'colombia']",[],https://twitter.com/proyetech/status/792878317581905920,False,,0,,,,,,,,[],,,,
792878227341443072,792878227341443072,2016-10-30 18:57:55 SA Pacific Standard Time,2016-10-30,18:57:55,-0500,542692119,brenda_medellin,Brenda,,Babyyyyyy 😭💓  https://t.co/MxX4YpiYCC,en,[],['https://twitter.com/justinbieber/status/792877388828807172'],[],0,0,0,[],[],https://twitter.com/brenda_medellin/status/792878227341443072,False,https://twitter.com/justinbieber/status/792877388828807172,0,,,,,,,,[],,,,
792877961133322240,792877961133322240,2016-10-30 18:56:51 SA Pacific Standard Time,2016-10-30,18:56:51,-0500,156425991,karhendu,K.🦄,,Se le enfría a uno todo cuando pasa por la zona del deslizamiento en la Medellín- Bogotá de sólo pensar q me pudo pasar a mi o a mi familia.,es,[],[],[],0,0,0,[],[],https://twitter.com/KarhenDu/status/792877961133322240,False,,0,,,,,,,,[],,,,
792877829759311873,792877829759311873,2016-10-30 18:56:20 SA Pacific Standard Time,2016-10-30,18:56:20,-0500,445830002,pabs__22,🥀sadPablito,,POR QUE CARAJOS QUIEREN QUE ME VAYA A MEDELLIN!!!?,es,[],[],[],0,0,0,[],[],https://twitter.com/pabs__22/status/792877829759311873,False,,0,,,,,,,,[],,,,
792877724520054784,792877724520054784,2016-10-30 18:55:55 SA Pacific Standard Time,2016-10-30,18:55:55,-0500,446753876,julianauriberod,JULIENNE URIBΞ,"{'type': 'Point', 'coordinates': [6.25963685, -75.60525551]}",Da house @ Santa Lucia - Medellin  https://t.co/aed8Nl9SQL,it,[],['https://www.instagram.com/p/BMNM6K4AkL6A2Xeo0kOHOg0d1c6_7K4ogdB4Tc0/'],[],0,0,0,[],[],https://twitter.com/julianauriberod/status/792877724520054784,False,,0,,,,,,,,[],,,,
792877547247861760,792877547247861760,2016-10-30 18:55:12 SA Pacific Standard Time,2016-10-30,18:55:12,-0500,2598016184,laredingenieria,La Red de Ingenieria,,From Chiang Mai to Medellin: How This Entrepreneur Fuels His Wanderlust...  https://t.co/Iv6iMU5RQ4,en,[],['http://fb.me/One0YsA2'],[],0,0,0,[],[],https://twitter.com/Laredingenieria/status/792877547247861760,False,,0,,,,,,,,[],,,,
