"date","username","tweet"
"2021-02-03","1941_1948","carolinacorcho doctora muy a su pesar y por la cultura de gente se superã sin cuarentena total que cansaron pedir en bogota cãºcuta cali medellã­n etc lo pronosoticaban muertos las calles hospitales colapsados cementerios llenos etctetc"
"2021-02-03","adorandoalrey87","acaba de publicar una foto en medellã­n antioquia u6wvtjwdfk"
"2021-02-03","alejandrohtdo","pues yo estoy yendo al gimnasio y tambiã n a teatro cine quizã s sea en otra ciudad porque medellã­n hay opciones para las cosas"
"2021-02-03","alv_molin","pinturita solo puso la de coca socialista lo demã s ponen hampones reales traidores conserv itagui bello liberales envig medellã n u el polo alianza verde fue mucho q se entregã para evitar a uribe cã mo sea no les importa pudra asã como bogota"
"2021-02-03","alvaroguti55","dicalaca18 en medellã­n hay una sanciã n social muy extendida para esos casos y se llama ponerlo a orinar sentado"
"2021-02-03","amonsvhvi","danse ã medellin roule des mã caniques ðÿœ"
"2021-02-03","anothermariaa","â œthis reminds me you owe bucks for gasâ of my ex inviting to a film production just cause i had car and his team needed someone drive them downtown medellin that they would help pay parking"
"2021-02-03","ardillaantonio","tinekaiii p2208pilar â ðÿ colombiaðÿ pero no en fvr del pueblo pues solo van x lo d ellos y sus cã mplices politiqueros como efecto ocurre hoy medellã­n bogotã calã­ incluso mã s grave q le a vnzla todos los comulgan con ordenado desde el foro sao paolo"
"2021-02-03","brissaavhalon_","acaba de publicar una foto en medellã­n antioquia 2smuifdmw5"
"2021-02-03","chechogt","y entonces quinterocalle alias â œel inãºtil œ cree que va a ser presidente algãºn dã­a con medellin en contra me imagino como sucesor de luis pã rez ðÿ muy fina esa comedia"
"2021-02-03","ciudad_morada","alairemoradanoticias la redpopulartrans le apostã al calendario trans a construir memorias que acerquen sociedad entender tambiã n habitan medellã­n promuevan el reconocimiento de las personas sexodisidentes alairemoradanoticias en nuestro campo los municipios mã s alejados de medallo esa que recibe diariamente personas desplazadas por la violencia el conflicto armado les toca iniciar una ciudad estigmatiza rechaza y culpa ser vã­ctima grupos armados alairemoradanoticias como esta es una ciudad llena de carros y motos en areametropol expidiã la resoluciã n que le ordenaba a medellã­n crear zona urbana aire protegido porque calidad del estaba perjudicando salud gente alairemoradanoticias esta es la primera zuap del paã­s se encuentra entre avenida ferrocarril y carrera calle san juan medellã­n tiene pero alcaldiademed no sabe quã hacer para controlar monitorear el aire"
"2021-02-03","clinteastwoodcd","margaritarosadf y en barranquilla el atlã ntico es que diga fuad por eso no nos estamos yendo a la mierda como bogotã medellin cali los digan cuba petro las farc ohlb2ldnfg"
"2021-02-03","colleeny1954","amyathatcher mark2_medellin oh yea"
"2021-02-03","comunasmed","entre el y de los residuos por cada habitante medellã­n son plã stico 7boqakdq8p la alcaldã­a de medellã­n es referente en acciones ecociudad al reutilizar el sus residuos plã sticos dmonvel karen_delgadom"
"2021-02-03","coogranada","tener tu tarjeta rapichash es muy fã cil â aãºn no disfrutas de sus beneficios entã rate todo enunminuto vã lida ãºnicamente para la ciudad medellã­n antioquia grupocoogranada crecemosparaservir q0e1mzgsij"
"2021-02-03","darlexmos","dona_pily ummmm no se para mã­ es medellã­n y otras ciudades emergentes aunque vivo en cali"
"2021-02-03","davissalika","the meaning of madonna's madame x persona and video medellã­n ymgvytmfel"
"2021-02-03","denunciasantio2","moto robada en la vã­a san diego marca agility digital modelo color gris placa xtg31e modalidad golpean a conductora y hacen tirar de policiamedellin seguridadmed motoshurtadas denuciasantioquia hurtodemotocicletas medellin pio8ab3nxi"
"2021-02-03","diarioriente","nacional y medellã­n piden pãºblico en los estadios â es viable esta propuesta orienteantioqueã o uv2f598xti"
"2021-02-03","dinodeportes","juansalvadorb amaranto no estudia al rival para mã­ se sigue equivocando con extremos zurdos hay un estilo de juego cambios memoria hinestroza juegue bien o mal siempre sabe que en el 2do tiempo saldrã medellin medellã­n otra vez caldas amã rica y hoy amanecerã veremos"
"2021-02-03","elanalistadepo1","baloncesto la liga de colombiano tambiã n se harã en una burbuja este aã o serã medellã­n dpb_colombia colombia medellin basket dpb"
"2021-02-03","forta15","quinterocalle este sr no se criã en medellã­n su secretaria es de cucuta el concejal que lo defiende costeã o y todas las directrices obedecen envã­an la elite bogota uno tiene ser muy ignorante payaso bruto para haber votado por ã ste sujeto"
