"date","username","tweet"
"2016-03-03","__medellin","ima spazz before the night over"
"2016-03-03","_guelo","jdelaespriella silvestrefdc diomargarcia el original que suene en medellin reencuentro"
"2016-03-03","117ae6075e1545a","a esta hora incendio en cerro calasanz occidente de medellin la altura urbanizaciã n el rosal dagrdmedellin xmk7ayhhua"
"2016-03-03","alcanasgordas","germanblancoa medellã n con alcaldesa ante scrio agricultura dptal recursos planta de beneficio caã‘asgordas alcanasgordas"
"2016-03-03","catazapata33","ðÿ four points by sheraton medellin znuabg01jw pabloma15 ðÿ four points by sheraton medellin obten3nsbd"
"2016-03-03","dcmoya10","hallan niã o de aã os decapitado en medellã­n jtlyskxg5g"
"2016-03-03","fabianmendozav","ya listos en elteatrico para arrancar con nuestro taximetroadulterado medellã­n nos recibe conâ iqkgnjfkex"
"2016-03-03","johntellez13","noticiascaracol no se les haga raro que el seã or estã haciendo vida nocturna en medellã­n o salga a las ferias sus caballos de paso"
"2016-03-03","jrodriguezps","ojalã en medellã­n la alcaldiademed hiciera lo mismo con uno q pone a pedir un perrito alpujarra y san antonio dhyvlt9blq"
"2016-03-03","juancaval","la falta de lã gica los concejales medellã­n vendieron une y pocos indignaron hoy se hacen dignos con isagem"
"2016-03-03","lasmyelenaelena","si amenazan al alcalde de medellã­n â quã decir los ciudadanos dzhfj9zply vã­a elespectador"
"2016-03-03","lavitrinadeport","he publicado un episodio en ivoox david mora inder medellã­n podcast xiobzkhyuc"
"2016-03-03","luisfermunera","grua68 elbacerestrepo intergremialant ficogutierrez dany_matu epm quedã ilã­quida al transferir billones para medellin y antofagasta"
"2016-03-03","newsstand_","el centro de medellã­n tiene su mercado las pulgas â œlo que para muchos es basura mã­ trabajoâ i7nimillai news"
"2016-03-03","raskolnikh","ahora viendo las fotos de la marcha que hicieron en cuquitos medellin me doy cuenta no estoy tan flã cida como pensaba"
"2016-03-03","relopezg17","futboltotaldirectvatletico ligabbvaendirectv gran debate se ha presentado hoy saludos desde medellin colombia"
"2016-03-03","sttmed","andresvenegas19 hola andrã s esta es la cuenta de secretarã­a movilidad medellã­n en bogotã sectormovilidad saludos"
"2016-03-03","sweetestway","friday snapshots more titillating street art in medellã­n zjrpq4o11b travel ttot"
"2016-03-03","yastao","pazesjusticia la csj tumbã fallo del tribunal superior de medellã­n que determinaba los asesinatos contra upb como un genocidio polã­tico"
"2016-03-06","1x2ng","hozamkt9uf col ap patriotas vs ind medellin halftime 6mbo9fs1xd"
"2016-03-06","aizeecom","xsw08lhpm0 col ap patriotas vs ind medellin halftime ejwkcydrmz"
"2016-03-06","andresegr93","albita_pitti es decir alcalde de medellã­n hace negocios por recibir delegaciã n bogotã para conocer experiencia metro"
"2016-03-06","andresnanolds","â desde cuando el medellin viaja"
