"date","username","tweet"
"2017-08-03","2010_jorgei","rechazo a propuesta de intervenciã n militar en el corregimiento altavista medellã­n comisiã intereclesial j bdm66zoizp"
"2017-08-03","abogadosmedelli","con su nuevo plan de premios la loterã­a medellã­n se consolida como â œla que mã s pagaâ a partir del sorteo deâ qgixqtr5d8 ewtykrjcti"
"2017-08-03","adan_medellin","modo de juego adultez lifeisstrange"
"2017-08-03","arleit1983","fedeciclismocol alcaldiabmanga mario_sabato coldeportes bicigoga coldeporteszenu claraluzroldan team_medellin teamgwshimano teamboyacaes jajajajaja como a si ya empezã la vuelta colombia sera solo prepararnos por q no podemos ver lastima"
"2017-08-03","brenda_medellin","wildabeast_h 58n1oiprn3"
"2017-08-03","cablenoticias","durante las ãºltimas horas se han presentado asesinatos en medellã­n m7wax3oquv lc8xwvymts"
"2017-08-03","camiloeaguirre","santirodriguez8 diegomiranda07 desde medellin colombia siempre siguiendo el brasileirao"
"2017-08-03","caribe2008","en la tarde y noche linda luna sobre medellin ideamcolombia telemedellin luisyepesb alcaldiademed climamgta aukvptjgsn"
"2017-08-03","catalojara88","lista para concierto plaza mayor convenciones y exposiciones plazamayormed in medellã­n antioquia e4rhcnd9hx"
"2017-08-03","cncmedellin","aumento en el precio del petrã leo medellã n lnqlc0bdmm vã­a youtube"
"2017-08-03","criho","fedeciclismocol alcaldiabmanga mario_sabato coldeportes bicigoga coldeporteszenu claraluzroldan team_medellin teamgwshimano teamboyacaes me encantarã­a prepararme pero con esa transmisiã n que ni existe muy mal"
"2017-08-03","delpieroc16","enlamalaestare uhhhh cotri que pena jajajajajajajaja perdoneme la vida jajajjaja usted sabe yo no barateo eso o si mire para medallo las hice"
"2017-08-03","donletrina","inaãºdito trancã n esta tarde en medellã­n hacia occidente sttmed tardã minutos atender colisã frente rodeo cola iba hasta eafit"
"2017-08-03","elespectador","canal comedy central realizarã festival en medellã­n rcfx7uotkx"
"2017-08-03","enfermeritauci","este clima de medellã­n me merece lejos del frã­o y junto a los mã­os familia ðÿ"
"2017-08-03","gersonfsuarez","medellã­n let's go ðÿ œ"
"2017-08-03","hadsanh32","andreayjeansw mor en medellã­n"
"2017-08-03","hefago23","sensacional7 nicobenedetti7 juniorclubsa antenadoscali bandadeportiva le volviã a dar la crisis q dio en medellã­n ðÿ"
"2017-08-03","ladonney_","extraã aba ver a todos los extranjeros roã osos cositas ricas que hay en medellã­n venga baã o bebeces ðÿ"
"2017-08-03","lapersonadearr4","noticiadelverd3 claro es en barranquilla porque como eso lo lleguen a hacer hinchas de junior o otros equipos allã medellã­n una les quieren pegar.ðÿ"
"2017-08-03","mantillaignacio","este particular concurso ideado en la sede medellã­n de univ nal llega a su 10a versiã n â vamos intã grate ky1wurx5jx"
"2017-08-03","marianngomez","me reporto desde medellin jbalvinmedfc vale_lafamilia manusernap lauacu17 presinynjfamili â"
"2017-08-03","medellin_77","fanã ticosfogã o"
"2017-08-03","medellin_travel","tomhatch75 it's delicious ðÿ"
"2017-08-03","mujerastrillo","despuã s de estar en honda el calor hoy medellã­n es lo mas cercano al infierno que he experimentado mi vida"
"2017-08-03","nacionaloficial","davidlopezgonza una vez recibamos esta informaciã n se entregarã las instrucciones para los hinchas del club que residen fuera de medellã­n"
"2017-08-03","nataliaalgarins","carmenmiranda en medellin comuna8 barrio alejandro echavarrã­a pre producciã n festivalgaboâ 5bpmczdttu"
"2017-08-03","pablo_9820","â quã te pasa con el puto calor medallo"
"2017-08-03","patronariahc","auronplay ese acento no es paisa xd aquã­ en medellã­n la cosa diferente sentido prefiero escobar el patrã n del mal aunque sea telenovela"
"2017-08-03","quik_quality","seguimos dictando el taller de poct esta vez en la ciudad medellã­n â inscrã­bete ya mã s info fgtokif9ca"
"2017-08-03","ramon_aqd","pa esta gripa aguanta un trago de medellã­n o una pimpina"
"2017-08-03","reflejomx","juan luis londoã o arias conocido como maluma naciã en medellã­n colombia.a sus quince aã os compuso una canciã n jtbkmorn4s vjzl7myyly"
"2017-08-03","sebasestradar","aliriouribemuoz angelamrobledo enriquepenalosa vamosxlosderech robayochristian almantillaq polodemocratico ccajar camaracolombia mjsarmientoa y alguien ya le habrã dicho que ese es el cerro la asomadera de comuna medellã­n"
"2017-08-03","seguridadmed","unamos las voces por la paz y convivencia en altavista una invitaciã n extendida a los vecinos de belã toda medellã­n contamosconvos 7vxuodfht6"
"2017-08-03","sofi1048","ppteamkaren karen cuando vienen a medellin"
"2017-08-03","spongejuano","cinealairelibre mamm medellã­n ahxaztocim"
"2017-08-03","tlbfcmonterrey","repost thelatinboyreal get_repost ãƒ todo tranquilo disfrutando de medallo ðÿ aez1mxfd8h"
"2017-08-03","vallejoalejo","ficogutierrez alcaldiademed y en horas matan personas medellã­n"
"2017-08-03","willalvarrez","brenda_medellin literally crying in the club rn ðÿ"
"2017-08-03","yodamiz","me gustã un video de youtube ujqgvofl3l lo que pasa en el metro medellã­n cuando los cantantes anime se juntan"
"2017-08-06","abogadosjesus","abogados el velã dromo medellã­n â youtube en llama 542â smjjeezhr3"
"2017-08-06","abogadosmedelli","abogados el velã dromo medellã­n â youtube en llama divorcios nuoqwympbb fgeddnwbyb"
"2017-08-06","alexcruz2103","millosfcoficial lo mejor es no volver al estadio hasta q alla una nomina deseente directivos de mierda y falta medellin nacional noooooo"
