"date","username","tweet"
"2014-10-03","1201_nati","david guetta deberã­a venir a medellã­n"
"2014-10-03","andreagarcia7","ahã­ nos vemos este miã rcoles y de octubre desde las 00pm en medellã­n expocomutv http sym7xyzrwo"
"2014-10-03","claudialopez","terminamos nuestra jornada en medelliì n exponiendo la agenda ambiental al aire libre con escuela deâ http 5hrgpj0ex8"
"2014-10-03","dianisplaza","feliz de estar en medellin tierra hermosa"
"2014-10-03","diegomauro19","redbavaria esto es sã lo una muestra de que ideatechco ha hecho la mano ruta_n porque en medellin el cielo no lã­mite"
"2014-10-03","enmicolombia","vivacardozo en instagram publicã asã­ comienza atardecer pueblitopaisa medellin travel mamablog co http 21qencj2dw"
"2014-10-03","gabrielac1109","edgarjosem_29 ojala que en medellin se lo viole un hincha del nacional"
"2014-10-03","hinabuconsultor","tribunal superior de medellã­n ordenã darle prioridad a reclamantes un predio en tarazã rcn radio scoopit http 7ymu0yly03"
"2014-10-03","jeanethedu","asi termina por hoy turisblogv gracias diezhotel aunque me quedarã otros dã­as disfrutando de medellã­n turistic http 2wgr88sj83"
"2014-10-03","laurafanscamila","samoallstar y medellã­n nunca perderã la esperanza de verte acã samoallstar â cuã ndo podrã verte en medellã­n samoallstar ven a medellã­n"
"2014-10-03","lilangmartin","entrevistas a caficultores en la feria expoespeciales que esta vez se realiza plaza mayor medellã­n http pjqrxuncdk"
"2014-10-03","luisfvb1948","alvarouribevel en medellã­n hoy http cyfzturmdi onu_es onu_derechos onuhumanrights hrw_espanol alvarouribevel en medellã­n hoy http txmpnf4zmf srv18 me siguen llegando imã genes de la manifestaciã n contra impunidad del proceso paz medellã­n antioquia http cxpkvtp4ws"
"2014-10-03","mallerlyrodrigz","y ps pipe vino a despedirse porque se va del todo para medellin"
"2014-10-03","marescobs","benitez_renato de medellã­n verdad jaja p"
"2014-10-03","marticarpo","en serio camilo sesto medellã­n cantando o balbuceando"
"2014-10-03","mateomarquez7","laxmedellin el mejor dj en medellin laxarmin only intense laxmedellin el mejor dj en medellin laxarmin intense laxmedellin el mejor dj en medellin laxarmin armin only intense laxmedellin el mejor dj en medellin laxarmin lt gt laxmedellin el mejor dj en medellin laxarmin esas boletas son para mi laxmedellin el mejor dj en medellin laxarmin armin laxmedellin el mejor dj en medellin laxarmin excelente laxmedellin el mejor dj en medellin laxarmin con la moral activada laxmedellin el mejor dj en medellin laxarmin por aca de vuelta"
"2014-10-03","prensapaisa","en medellã­n se realizã una marcha contra de santos y las farc http zinnzxyad2 0e97ci1w4x"
"2014-10-03","reymon76","tommy hilfiger classic â º http to5mxkaol0 cucuta san cristobal valencia medellin colombia caracas bogota cali"
"2014-10-03","rio2001197","nikoarrieta no quiero parecer una acosadora sexual pero te encerrare en mi sã tano cuando vengas a medellin"
"2014-10-03","sagradas44","divina nuestra clientafelizsagradas linaloar con su enterizo luxury desde medellin cada dia masâ http qxo14vvbq9"
"2014-10-03","santiago2827","medellin se siente en only intense laxmedellin laxarmin"
"2014-10-03","soylapitugruesa","atletico nacional medellin âœ"
"2014-10-03","stilltrilll","we got cocaine straight from medellin"
"2014-10-03","tifis","julian_duque juli una pregunta sabes de un muy buen front en medellin mi amiga pgaviriaa estã buscando uno d"
"2014-10-03","trendoamde","active users on the last minutes are retaining lavozkids as trending topic in medellã­n http ovuqpluldy"
"2014-10-03","trends_bogota","medellã­n robert serra ahora es una tendencia en villavicencio"
"2014-10-03","vip_latinasclub","nuevas chicas traidas desde medellin ve y conocelas http qxwjwa7vck"
"2014-10-03","wendylopezl","nitrato1 donde estã n ubicados en medellã­n"
"2014-10-06","alertuxmedellin","tipsalã rtux lleva a los niã os en el asiento trasero con cinturã n de seguridad si son menores aã usa portabebã s medellin"
"2014-10-06","colombia_vavel","medellã­n pierde varias piezas claves para enfrentar a millonarios http smxm1jw7sl"
"2014-10-06","cristianbuitra","medellã­n pierde varias piezas claves para enfrentar a millonarios http r6iytxemhp"
"2014-10-06","danielduquev","el futuro de medellã­n http pczxxhec9k mi opiniã n sobre las prã ximas elecciones locales"
"2014-10-06","darigar","i'm at camino real centro comercial in medellã­n antioquia pbjhpiolfk"
"2014-10-06","elpobladodemed","luisbernardov unalmed maclarae potmedellin dr el territorio es imposible distribuirlo por que su esencia la unicidad medellã­n"
"2014-10-06","jaidermedinaper","radiotiempo973 desde este momento me conecto a los sonando fuerte medellin cual es el tema de hoy"
"2014-10-06","jamesmoncada2","teleantioquia buen gesto el de uds con medellin y antioquia hadad aqui en cali nunca informaba los millones fueron billones tuiterosbluco"
"2014-10-06","josetenene","actualidadpanam campaã a busca que cartel de medellã­n sea llamado â œcartel del viejo medellã­nâ http slc7inditp me gusta"
"2014-10-06","juannojeda","acabo de pasar por uno los lugares mã s atroces medellã­n no sabã­a que existã­a y sã si llorar o alegrarme porque salã­ vivo"
"2014-10-06","mazarito1","la creatividad ganã con pequeã as historias en medellã­n http tvtzximxln"
"2014-10-06","michellepresiga","bettyfreidzon pastora gracias por bendecir nuestra vida en este tiempo medellã­n le amamos y bendecimos esperamos verla de nuevo"
"2014-10-06","mitvfull","sevenpermuta casa bifamiliar en el barrio laureles de cartago mâ se recibe apto pereira o medellã­n http 1bhryjgqyf"
"2014-10-06","pablorobayov","queda claro que cartel de las farc infiltrã mas instituciones el medellã­n nestorjmorales bluradioco vozpopuliblu"
"2014-10-06","pepablogm","sin importar los problemas de mi ciudad medellã n me encanta y ni hablar envigado cambia el chip super"
"2014-10-06","plataskar","aestahora bogotã medellã­n colombia trasplanteparacamila"
"2014-10-06","upeguifilms","inscripciones medellã­n http lococ5hhpn"
"2014-10-06","vavel_colombia","medellã­n pierde varias piezas claves para enfrentar a millonarios http und9ml9mzh medellã­n pierde varias piezas claves para enfrentar a millonarios el entrenador del poderoso hernã nâ http rbzxxc8zce colombia"
"2014-10-06","vicman093","medellã­n ejemplo a seguir juanmansantos petrogustavo juanc_nemocon bluradioco bogotaapie el_taxii bogotamia http 4mpbr8xkhc"
"2014-10-09","abogadohurtado","cmonsalvep mesaambiental solo la verdad nos harã libres medellã n"
"2014-10-09","acimedellin","quisiera una medellã­n en brasil marco rezende periodista brasilero http e0ka9ckhtu alcaldiademed ruta_n"
"2014-10-09","carlosmariomont","una de las caracterã­sticas del valle aburrã es que cuenta con microcuencas caen al rã­o medellã­n http vyn8xrkrcy vamos a hablar de medellã­n como ciudad regiã n gracias la invitaciã del representante nicolasalbeiroe http locdiwqx2s hablamos de medellin como ciudadregion porque sus fronteras con municipios vecinos son imperceptibles http datbkldhij"
"2014-10-09","cristianvelezm7","rumba1069 ximenadj rumbatamayo djsemaforo fcdjsemaforo llegando dl trabajo pegao a la mejor rumba de medellin estã reo"
"2014-10-09","darigar","i'm at metro estacion parque berrio in medellin antioquia ujvfgzwwrs"
"2014-10-09","david_gil_j","fav si nos vamos de roce en la aguapanelancha por todo el rã­o medellã­n"
"2014-10-09","haroldfreshplay","ke llovedera en medallo"
"2014-10-09","ivanvandario","movilidad fue que dijo en medellã­n vea pues como estã n las estaciones del metro plus http zjlyppxoxf"
"2014-10-09","juanfegomez77","tuneloccidente cual es el estado de la vã­a entre sanjeronimo y medellã­n en esta noche lluviosa gracias"
"2014-10-09","juanfgomezgomez","estamos en el foro medellin ciudad regiã n con nicolasalbeiroe carlosmariomont areametropol menajoya mauriciohoyos http n4m1aa8fcj"
"2014-10-09","julianc90","â maã‘ana el dj y productor chileno matã­as aguayo en calle de medellã­n revista metrã nomo http ldohxxosed via metronomomusic"
"2014-10-09","lizortizy","hora de independiente medellã n vs deportes tolima fãºtbol profesional colombiano dom 10â http ya4cg2s1df"
"2014-10-09","monsal_arturo","abogadohurtado mesaambiental provechoso para comunidad poblado que medios comunicaciã n le abran micrã fono como en caracol medellin"
"2014-10-09","og_medellin","you my woman but them other girls is tricks ðÿ"
"2014-10-09","paisadeportes","patinadores de yondã se capacitan en medellã­n patinantioquia indeportesant mauromosquera gobantioquia http yayz2ifr0c"
"2014-10-09","sophyeo19","uneb en rueda prensa medellã­n negociaciã n bancolombia yezidgarciaa ancar2010 unebcolombia aebu_uruguay ccoo http rwuygfs3hg"
"2014-10-09","valenrpo","yo no soy de cartagena indias medellã­n bendecidas y afortunadas ðÿ"
"2014-10-09","wordless27","ojalã usted fuera porrista entrenara en mi equipo y conmigo a medellã­n pero no le tenã­a que gustar el fãºtbol"
"2014-10-12","10_medellin","http 2n0n8davse"
"2014-10-12","5h_medellin","las chicas cantando impossible http z6jt95upyd"
"2014-10-12","alcaldiademed","â ya descargã la aplicaciã n http jvodebsc2s en medellã­n ciudadsegura explicamos cã mo usarla at1dteibdr en medellã­n ciudadsegura le explicamos diferentes herramientas para denunciar y mejorar la seguridad http 9udu3bab18"
"2014-10-12","carolosorio13","verdolagaa acã estoy de nuevoo estadio atanasio girardot medellin http vn96m2ypzs"
