"date","username","tweet"
"2007-10-02","jpruizs","aun en medellin esperando noticias"
"2007-10-03","imexico","sm excelente casa en av medellin http tinyurl.com 2yew4c sm excelente casa en av medellin http tinyurl.com 2yew4c"
"2007-10-04","buoka","alguien que guste de method man y lo quiera entrevistar en medellin preguntan por estos lados"
"2007-10-07","alexdleon","please confirm maria olinda medellin gonzalez's birthday on geni dear alejandro javier gonzalez your rel"
"2007-10-07","parboledac","la tarde estã preciosa en medellã­n ojalã influya los jugadores de nacional oirã el partido mientras termino esa cosa k's"
"2007-10-10","npr","high court hears case of mexican on death row jose medellin a man in texas has an http tinyurl.com 2xhgvv"
"2007-10-11","rasslinn","is listening to audio laura ingraham and john bolton take on the medellin case by hot air network llc from tv"
"2007-10-12","postbop","mi computador aun no estã listo estoy en manizales mamã me regalã el anti edipo maã ana para medellin tarde agradable con lina nice"
"2007-10-14","alexdleon","birthday reminder from geni dear alex maria olinda medellin gonzalez your mother in law has a coming up"
"2007-10-15","globalvoices","colombia hiperbarrio update from medellin the rising voices project es pr http tinyurl.com 2z2ram"
"2007-10-15","postbop","en medellin hace calor hasta cuando frio buen paseo es bueno madurar separados y luego juntarlo todo almuerzo familiar personas"
"2007-10-17","buoka","hoy en medellin http tinyurl.com yscy25"
"2007-10-17","jpruizs","de nuevo trabajando en medellin"
"2007-10-18","cooperativa","oea celebrarã su asamblea de en la ciudad colombiana medellã­n http tinyurl.com 2lc7ng"
"2007-10-18","mariacecita","paulis jajajajaja no te habã­a entendido son de la reposterã­a astor medellin dã nde queda santa elena"
"2007-10-18","parboledac","mariacecita me salvaste de morir engaã ada santa elena tbn es una reposterã­a en medellã­n"
"2007-10-21","2shy","sobreviviendo un choque en eje sur y medellã­n ayer a las de la maã ana fuck"
"2007-10-21","alexdleon","birthday reminder from geni dear alex maria olinda medellin gonzalez your mother in law has a today cre"
"2007-10-21","solano","dejã ndole una pregunta a alonso salazar candidato la alcaldã­a de medellã­n en su website"
"2007-10-23","alexdleon","fw vacuna contra la influenza embedded image moved to file pic13670 jpg forwarded by karla dinorah aguilar medellin"
"2007-10-24","bi0xid","i've just found a web site with what's raven doing now widget sorry pals but you're not gonna track me aguante medellã­n bye"
"2007-10-24","uncrate","entourage medellin t shirt http tinyurl.com 35knwm"
"2007-10-25","alexdleon","fw ruth embedded image moved to file pic03902 jpg forwarded by karla dinorah aguilar medellin cc mty axtel on"
"2007-10-27","bigmancho","esta temporada de cine en medellin apesta nada absolutamente para ver â supercan wtf"
"2007-10-27","zethabyte","trabajando remotamente esperando instrucciones desde medellin para poder correr el script"
"2007-10-28","datalove","y va a ganar alonso salazar en medellã­n"
"2007-10-29","periodistas","periodista del capo pablo escobar alcalde de medellã­n telemetro http tinyurl.com yu3vv9 periodista y biã grafo de pablo escobar nuevo alcalde medellã­n diario occidente bi http tinyurl.com 35t3o9"
"2007-10-30","sonidolocal","nuevo fascã­culo de el sonero del barrio una revista hecha en medellã­n exclusivamente sobre esta mãºsica http tinyurl.com 3492up"
"2007-10-30","yumba","cali medellã­n y bogotã se pelean por ser los nâº en el tango"
