"date","username","tweet"
"2021-07-03","__noestoyebrio","la casa hermosa en las afueras de medellã­n millones ðÿ barranquilla pedirã­an mã­nimo me quiero largar aquã­"
"2021-07-03","abdielfelix","robzayas1 a lo medellã­n"
"2021-07-03","alejandrofmart1","valerie42146138 de medellã­n traemos vuelta a carlitos y ganamos"
"2021-07-03","alfrelet","entonces el alcalde de medellã­n resultã ser jefrey epstein colombia mucho niã o volado en una fundaciã n sin control"
"2021-07-03","analisisurbano","criminalidadoculta ðÿš memofantasma colombia ðÿ junto a memo fantasma las autoridades tambiã n arrestaron su madre margoth de jesãºs giraldo y abuela enriqueta ramã­rez en medellã­n dlexn3blcc"
"2021-07-03","anamarqr","preguntas inocentes â en estos momentos quiã n es el alcalde de medellã­n que se hace llamar titular no estã manos la ciudad"
"2021-07-03","arcemurcia10","sergiobarbosach jorgeen27269282 lã stima no vivir en medallo estoy bucara"
"2021-07-03","berriokarina","andresportillo_ anaerazor polodemocratico que lastima cali esta mas golpeada todo el paã­s medellin se trata de defender pero para mi hace falta mano fuerte estã n dejando acabar con gente lo nuestro como extranjeros los saquen vayan a sus paã­ses dura"
"2021-07-03","bluantioquia","no descuidã ni un minuto a los niã os docente de jardã­n donde habrã­an abusado menores en medellã­n gt r6grayfdyo vocesysonidos znnwkzzp48"
"2021-07-03","camilopena9","abalzan medellin_libre baldomeropessoa danieltirado92 juancanouribe joqui___ jorge_yepes jorgeaagudelom dianacgo oscarmon el mã­o llegã mal ðÿ"
"2021-07-03","caminantegp","inicia la marcha de antorchas en medellã­n se presenta una tensa calma por presencia esmad y fuerza disponible pero los jã venes no dejan provocar e inician su pacã­fica paronacional3jul live cofradiacambio fb 9tpaaxr2xw"
"2021-07-03","chajoko","yenithsilenygu eclides3 si al pobre viejecito le imputan cosas de las que no tiene la culpa cuando fue alcalde medallo lo echaron por error en aerocivil autorizo pistas y aviones a los carteles sabã­a palacio entraban paras narcos pero como era detrã s nunca supo es inocente"
"2021-07-03","chepecastro10","olgamariaruiza2 jerestrepo1 anamarqr hermosa noticia viva medellã­n antioquia"
"2021-07-03","comunasmed","hoy es sabado y apoyamos las pymes de medellã­n wjzvctcoov medellin x7mvwgkhol"
"2021-07-03","constsos","se repetirã la operacion orion en comuna de medellin"
"2021-07-03","defilo","bogota colombianos inician en medellin la marcha de antorcha contra las ejecusiones manifestantes y bajo consigna cuando el gobierno mata a un colombiano hijo del pueblo chalecosamarill evc1rwn0zr"
"2021-07-03","devimed","via calzada medellã n bogotã municipio de rionegro a la altura familia sancela presenta paso restringido por accidente transito km"
"2021-07-03","dorisvalbuenaru","sanvalgo quinterocalle dim_oficial nacionaloficial le hablan seã or mitã mano serã que si escucha el alcalde inepto de la ciudad medellã n ðÿ infeliz jg64sqsldf"
"2021-07-03","drownksoo","tpwkparatodxs medallo ðÿ"
"2021-07-03","elcarteldecali1","goingbr0ke qnt medellã­n colombia canâ t wait for 1k per specially out here ðÿ ª"
"2021-07-03","elcolombomc","servorx obvio papi y encima que en medallo llueva el dã­a es un milagro siempre llueve de noche"
