"date","username","tweet"
"2019-11-02","alejoleon17","buen primer tiempo del medellã­n jugando con tranquilidad y personalidad hubo unos minutos duros normales por la presiã n local en general mucho orden buena salida pelota para jugar mucha inteligencia e irnos ventaja vamos ðÿ‘šðÿ"
"2019-11-02","alrojovivodim","ðÿ µ â el primer tiempo finalizã con gol del medallo cali dim tu figura"
"2019-11-02","andybarrios09","medellã­n celebrando otro subcampeonato"
"2019-11-02","angietheberry","me acordã de cuando mi papã estuvo viviendo en medellã­n como meses y no jaja que falta hizo"
"2019-11-02","clamilepa","radioplaneta969 cali medellã­n"
"2019-11-02","eliceniamonsal1","estupidez humana 0sin lã­mite h amp m abre su primera tienda en medellã­n con lleno total ab9r4skpio"
"2019-11-02","failmayor","jjtrellezv uraba_net partidoverdecol pero si el desayuno mã s comãºn en medallo son los huevos pericos sin las cosas como baretico trellez"
"2019-11-02","flavaman80","para que buscar ðÿ disfrutar la vida si tengo mi disfrutarlo todo en medellã­n antioquia ew4smgg4oo"
"2019-11-02","guirypalma","elcolombiano no hay derecho que la defensa de este tipo ante un delito tan grave sea â œtrinoâ tola y maruja aparte estigmatizar a medellã­n sus ciudadanos es descaro justicia actãºe en aãºn siga libre como parlamentario da asco estã politizada"
"2019-11-02","joseshidarta","que gane el medellã­n saliã injustamente del octogonal.gana en 1er tiempo al cali pascual"
"2019-11-02","juancho1995","asodeporcali toca salir a ganarlo como sea irse medellã­n con la ventaja"
"2019-11-02","juaneex","para los hinchas del medellã­n aprovechemos el mejor jugador de toda la historia equipo vayamos al estadio arropemos a cano cã mo se lo merece no sabemos si prã ximo partido tendremos en nã mina todos miã rcoles rojo serã campeon aepltqg"
"2019-11-02","juangilb","estrategia de twitter del metro medellã­n se ganã un premio latinoamericano gguiffrbkz"
"2019-11-02","kaacueto","â ï en parque de las aguas medellin a2ghskk43a"
"2019-11-02","miguelj_mondrag","oiga inaugurarã n la tumba de gardeazã bal eljodario vã­a elquindianoinfo â œque se sepa por estos lados primera vez en historia universal alguien inaugura su del cementerio libre circasia al museo san pedro medellã­n 1knfqnxq8y"
"2019-11-02","noticiascaracol","autoridades investigan supuestas amenazas contra el metro de medellã­n rzo7sw3oeb vã­a ncantioquia gfgg28yhsh"
"2019-11-02","orlandaz666","dim_oficial soy del america pero hoy haciendole fuerza al dim creo cano almenos se merece un titulo con el medellin"
"2019-11-02","tagplan","ðÿ b cocktails es muy popular en medellin entra y conocelo aquã­ u8m6vnd5r2 tagplan tp felizsabado buensabado"
"2019-11-02","ulloahernan","mac_dito jamã s bebo eso para parrandear la mã­a es ã guila clã sica en cuanto a cerveza se refiere pero pal vacile efectivo el medellã­n me dejã picar de araã"
"2019-11-02","winsportstv","video cali vs medellã­n mercado de cabeza perdiã una gran oportunidad para el â azucareroâ qlk9uhd6lh l6padkirqd"
"2019-11-05","alexand87211571","gabodelascasas sergio_fajardo petro ataca a todo contrincante lo vuelve paramilitar corrupto y demas pero no explico de la bolsa aquella igual esta faltando alcalde char barranquilla kiko medellin con ellos nunca va ganar le tocar otra ves sicologo"
"2019-11-05","andrescaastillo","apuesto lo que sea cali maã ana gana en medellã­n"
"2019-11-05","andreshoraciog","gpyfutbol que belleza soy verde de nacionaloficial pero en esta me convertã­ sandã­a por antioquia mi esposa es hincha dim_oficial se la tienen ganar voy ha hacer fuerza como uno mã s vamos medellã­n copa merecen"
"2019-11-05","anyelik","en medellã­n no solo perdiã el uribismo los resultados del fajardismo tambiã n son pobrã­simos por juanalbarracind y milangacali 45pvpbyqp8 qhrtuw8017"
