"date","username","tweet"
"2016-08-03","_cultura_pt","numeritos por primera vez en aã os real cartagena le gana a nacional medellã­n n3qtvptm4x primertiempoco"
"2016-08-03","581_santiago","se va la vida en un blon banda de medallo stunt solo escucha el booom booomðÿž ðÿ jrv2j4aqko"
"2016-08-03","acpmdeportes","numeritos por primera vez en aã os real cartagena le gana a nacional medellã­n v2u9xkn1vo primertiempoco"
"2016-08-03","alexisvidalmira","pompiliosilva excelente imagen desde youtube saludos medellin"
"2016-08-03","amilkarwong","numeritos por primera vez en aã os real cartagena le gana a nacional medellã­n 1ydvy7wevi primertiempoco"
"2016-08-03","animacionxtrema","retweeted el espectador elespectador j ã lvarez se disculpa pãºblicamente con medellã­n kmrbnyu0vr"
"2016-08-03","animanat_col","en medellã­n contamos con por lo menos restaurantes vegetarianos para una poblaciã n saludable que crece 101.4fm zkhosof78n sonido sobre ruedas es un evento que se debe mover ruido ahuyenta fauna y molesta a vecinos 101.4fm medellã­n zkhosof78n jbotanicomed es un lugar para avistamiento de aves libres podrã n visitar en feriadelasflores 101.4fm medellã­n zkhosof78n orquideologia decidiã sacar pã jaros enjaulados de la feriadelasflores por protecciã n animal 101.4fm medellã­n zkhosof78n"
"2016-08-03","antena2rcn","urgente presidente de la asociaciã n paraguaya fãºtbol dijo que su vida corriã riesgo en medellã­n wwzxfgpmfa urgente presidente de la asociaciã n paraguaya fãºtbol dijo que su vida corriã riesgo en medellã­n wwzxfgpmfa"
"2016-08-03","apadiana","lo feo de la carr con colombia este humo q perjudica a los vecinos y alcaldã­a d medellin no hace nada druad1miia"
"2016-08-03","balbinito28","medalloðÿ ðÿ metro cable arvi medellin cvnb0dlkga medalloðÿ ðÿ feria de las flores ðÿœ·ðÿ ðÿœ ðÿœºðÿœºðÿœ ðÿœº â ï mã o dianajannethe rregu159lh"
"2016-08-03","camiloloaiza10m","acã con una extranjera que viene a visitar medellã­n ðÿ unidadâ gtjsqvsxaf"
"2016-08-03","colli_ea","grupomasagua siguen las fugas de agua arboledasanramon medellin estero encino y laguna lima 26rh3bal7y"
"2016-08-03","conexionwin","pasa santa fe medellin y pasto meluklecuenta eltigredevuelta zmtpmin6nd"
"2016-08-03","dealdos","american â seattle medellin colombia roundtrip including all taxes a good sa ipthllzwyl deal bargain"
"2016-08-03","diazemanuele","aã os para darme cuenta que el charro integrante de la maquina river jugã en colombia ind medellã­n sfirb24y41"
"2016-08-03","dimayor","en medellã­n conoceremos el segundo clasificado a la fase iii de copaã guila dim_oficial vs valleduparvfc qvwnkuekki"
"2016-08-03","divinateatro","ya llegã aefestcolombia con burlesque progrã mate gy1vym2sr6 medellin colombinas2016 fqlcznbj4h"
"2016-08-03","dparra_c","quã chimba ir a ciudad del rã­o ver el ã guila descalza ahora las â alguien en medallo pa caer"
"2016-08-03","eladancecrew","medellin practica show radiomc tarima personajes compaã eros preparando todo sonido sobreâ jazfakv5td"
"2016-08-03","elespectador","j ã lvarez se disculpa pãºblicamente con medellã­n re887h8evd nuin7idnqd"
"2016-08-03","entrelineasfut","numeritos por primera vez en aã os real cartagena le gana a nacional medellã­n idydamf4xo primertiempoco"
"2016-08-03","escribemee","showsbe laurapausini tuticket_co me parece excelente esa promocion en medellã­n ahora queremos verlo bogotã ya era hora"
"2016-08-03","felizviajeco","medellã­n una ciudad emprendedora con un clima perfecto gente amable y llena de lugaresâ an4f6jjvtu"
"2016-08-03","fer_garciamusic","ðÿ medellã­n colombia dfjsgti1rv"
"2016-08-03","fronterainforma","new post tres haitianos transitaban de manera irregular en la vã­a manizales medellã­n 7f7bvkcwks"
"2016-08-03","gabrielvalentti","mis vacaciones verano my summer's holiday medellã­n bogotã quito guayaquil â uwlo3htqpb"
"2016-08-03","geraldin_0496","este clima me hace recordar a mi medallo"
"2016-08-03","giancupello","me dicen perro hasta en medellinðÿ ˆ"
"2016-08-03","gladysceciliap3","gracias a sanfernando plaza medellin y reposterã­a santa elena estoy disfrutando de esta delicia torta negra salva"
"2016-08-03","hora13noticias","deportesh13n medellã­n y nacional atenderã n sus compromisos en octavos de final copa ã guilaâ rpyjpulp3j"
"2016-08-03","ibxej","que ganas de irme nuevo a medellã­n u_u"
"2016-08-03","inmobicompartir","biinmo es la mejor soluciã n y aplicaciã mã vil para encontrar inmuebles en todo bogotã medellã­n colombia lphstncan4"
"2016-08-03","javiergeliz","real cartagena ganã a atletico nacional en medellã­n rkc5oanydf"
"2016-08-03","juancamunoza","metro medellã­n implementã hace aã os soluciã n de servicios expresos metrodesantiago exportaciã no tradicional igcs6ybdoc"
"2016-08-03","karollpinedam","numeritos por primera vez en aã os real cartagena le gana a nacional medellã­n sygzlra2hk primertiempoco"
"2016-08-03","lasoyadera","rafaperezmusic sigue promocionando en la ciudad de medellin no te pierdas hoy a las 9pm laâ psmdxboghv"
"2016-08-03","lucho_lltll","medellin_travel alcaldiademed bocaord en cuanto llegue a rio negro antes d salir del aeropuerto me tomare un tintico y warito medellin_travel alcaldiademed bocaord byfieldtravel si me encantarã­a una bandeja paisa un mondongo buen tamal o lechona"
"2016-08-03","malu_medellin","vã­a reforma el municipio de tampico publicarã seis aã os despuã s las obras premios literarios cuent 3dthurqsga"
"2016-08-03","martinezsolart","quã buen recibimiento de medellã­n foto por tigo papayera aguardienteantioqueã o huele a feriadelasflores gir3ovagf4"
"2016-08-03","mcflakooficial","â medellã n el de agosto nos vemos en bombaybar junto a aliakamind y alcolirykoz show para menores mayores 9w6iybbfza"
