"date","username","tweet"
"2015-10-03","adryrodry","i'm at pie del bosque in medellã­n antioquia fcbury37l1 http tlpjrkwdps"
"2015-10-03","alcaldiademed","las uva llenan de alegrã­a los barrios medellã­n 4vdrsknwyr descubre por quã maã ana en documentalestm"
"2015-10-03","alejodominguezt","envivoesposible como no amar a huaweimovilesco si nos trajo medellã­n the foals los espero con ansias"
"2015-10-03","anamlopera","medellã­n iba ganando y perdiã no hay derecho"
"2015-10-03","anotao_com","deportivo cali y medellã­n el partido de la fecha http hg4hpaw6j4"
"2015-10-03","asobdim","medellã­n se impuso muy rã pido y eso le permitiã tomar confianza controlar la mayorã­a de lasâ tszqzlnwwk"
"2015-10-03","bolavipco","resultados equidad once caldas tolima cortuluã cali medellã­n santa fe junior parcial nacional jaguares"
"2015-10-03","camilamariabm","no fue si que chicho serna dijera medellã­n era el equipo mejor jugaba y nos echã la sal"
"2015-10-03","caracolmedellin","medellã­n es la ciudad lã­der en conectividad latinoamã rica http xmikkeqy8q"
"2015-10-03","carlos_pieres","envivoesposible conocer a quien menos lo piensas y repito en medellã­n seã ores ðÿ huaweimovilesco"
"2015-10-03","colombia_hist","espectacular foto del parque berrã­o en medellã­n â quã aã o creen que sea http zq3n0symez"
"2015-10-03","combocolombiana","medellã­n perdiã ante cali http k56l2zjalg"
"2015-10-03","dansargir3","parque norte medellã­n serpiente tigre http fcr1q4fxwf a travã s de youtube"
"2015-10-03","deninsonmdn","house sensation desde la ciudad de medellin este sabado octubre en aquanile_shots te esperamos http hyyqw2srub"
"2015-10-03","educaempleocol","direcciones simit medellã­n http szm2qcjb81"
"2015-10-03","haroldporras1","despierta medellã­n vota polodemocratico.por las causas sociales gonzaloalvarezh al concejo agustintobon59 a la asamblea departamental"
"2015-10-03","hellriegel_beer","celebra tu diadelhinchaverdolaga en hellriegelbeercompany call medellin y carr el poblado http swhnlvaojc"
"2015-10-03","hugoaespinosa","golcaracol el medellã­n creyã que partido duraba minutos ganaban a"
"2015-10-03","iasa1914","ex buzã n primera divisiã de colombia deportivo cali con ernesto hernã ndez en el arco le ganã a independiente medellã­n"
"2015-10-03","jhortizca","dirã el con cara ganamos en medellã­n y sello bogotã eso es coherencia polã­tica hvmwr0txxu"
