"date","username","tweet"
"2017-03-03","alejandros2004","mgabrieladfc hola gaby soy tu enamorado mas grande del mundo nunca habã­a visto tanta belleza te amo en silencio desde medellã­n ðÿœ"
"2017-03-03","andres_bm197","sanchezovikonis para mi veo empate entre amã rica y nacional medellin le gana al cali saludos"
"2017-03-03","aso_deporcali1","jown cardona no viaja a medellin por decisiã n tã cnica crees que esta bien uz3ytllqk1"
"2017-03-03","camilajaimes111","viernesdepicnic40 siempre desde medellã­n conectada a la mejor programaciã n"
"2017-03-03","coryurupari","rechazamos asesinato de la lã­der y defensora dd.hh ruth alicia lã pez guisao.medellã­n marzo â que paz no nos cueste vidaâ"
"2017-03-03","cuenugloria","anagabrielrl rmbaquero anagabriel_es mariaisabelpi18 lakoreana pero hoy mi emociã n estã en medellin bienvenida reina"
"2017-03-03","elmay18","sttmed cuantos uber serã n los que tiene liquidando el secretario de movilidad medellã­n"
"2017-03-03","fedessco","medellã­n desde el proyecto va por muy buen camino falta capital la billetera de don raãºl no es inagotable hay que pensar en grande"
"2017-03-03","hugodiaz24","la que se quiere ir pa medellin a ver otro jajaja barro"
"2017-03-03","juleno_14","independiente medellin faz uma campanha sensacional no colombiano diferente do junior barranquilla que ã o lanterna com apenas ponto"
"2017-03-03","lmgn198212","elrojoeskrlata9 darioalzatez ldsoficial abã rica corriste en el pascual medallo sin parar jajajajaj"
"2017-03-03","luafanador","asã­ es como me gusta que reciban beerporn beer beerlover heineken medellin colombia â szml34wzj3"
"2017-03-03","patinantioquia","finalizã la pista en v vã lida nacional interclubes de carreras medellã­n 4nn96fxgxf ej6fyct1qz"
"2017-03-03","plazamayormed","nuestro recinto se prepara para el festival de mãºsica electrã nica medellã­n â vibra al ritmo freedom fdm17 marzo medellinstyle w40ncfi1ls"
"2017-03-03","santiilopezr","back home medellã­n antioquia ninzcthvjs"
"2017-03-03","santimunera","ind medellã n â cali central gustavo murillo chocã asistente no cristian de la cruz nariã‘o john aguilar risaralda"
"2017-03-03","srluismiguelj","tw trabajosihay medellã­n creativo grã fico encargado de cuenta asignada en co creaciã n con equipo hv a sr.luismiguelj gmail.com"
"2017-03-03","szridersmed","retomando la identidad de familia szr medellin cmyelpizws"
"2017-03-03","vidascatolicas","santa misa en vivo desde medellã­n antioquia colombia iqnhr944mw"
"2017-03-03","wandrespa","sanchezovikonis medellã­n vs cali te acordarã s de mi wbeimarmunoz oscarrenteriaj1 cesaralo"
"2017-03-06","abbacharice","nottoscale huge mural medellin casadelamemoria tourista southamerica columbia nomâ 1wlruemfac uqcszlrrai"
"2017-03-06","alexbogotazul","willyrodri13 santideport y porque se les hace raro en medellã­n con ambos equipos siempre a sido asã­ ojalã lleve cã dula de bogotã"
"2017-03-06","alfanoticiascol","6a92akgdip edicion nâ circula maã ana en medellã­n ediciã n papel director otoniel parra arias kf89fajffl"
"2017-03-06","alvaro_naranjog","juanparest sc_espn espn con la fiesta armada willington se las daã ã en el favorito quedã blanco de nuevo medellã­n"
"2017-03-06","anamenesesdlrio","ðÿ blonde babylights smartbond loreal blondie backstage â ï medellã­n hairstyleâ dk7b88k0to"
"2017-03-06","andresdim1961","fabianvargas6 fabian me parece que medellã­n dominã todo el partido solo era cuestiã n de tiempo para ganarlo y se dio"
"2017-03-06","anilorac32","â quã tiene el transporte pãºblico de medellã­n para ser un modelo en latinoamã rica fegkl3tgzt vã­a planeta_futuro"
"2017-03-06","antena2rcn","audio segãºn mario alberto yepes este fue el principal motivo por cual cali perdiã ante medellã­n jolxh9brc0"
"2017-03-06","arbol_inmo","apartamento alcobas san diego las palmas en medellã­n antioquia colombia venta mh9ntt2ss6"
"2017-03-06","asesorfinaciero","esto es los que deberia estarse realizando en vzla por eso medellã n poca mã s de una decada ha dado un vuelco 180âº eqgsptep50"
"2017-03-06","avior_ops","vuelo 9v1410 despegã de valencia con destino a medellã­n las p.m"
"2017-03-06","balbinito28","viajando ando ðÿ medellin vdehrrzrkm"
"2017-03-06","cccmedellin","gracias cali por todo pronto volverã â estoy viajando a medellã­n antioquia desde ciudad de colombia bel5dcdrua"
"2017-03-06","cityguarne","atenciã n al cliente portugues onelink bpo colombia medellã­n antioquia xx6ge3rs93"
"2017-03-06","dondehayferia","mario bautista en medellã­n colombia vlp3tzwooz"
"2017-03-06","edalesca7","pabiart medellin_go dim_oficial hay algunos pocos que no conocen la historia del dim y van a ver fãºtbol solo darselas de hinchas"
"2017-03-06","elnegropereaf","espnfutbolclub la dimayor no hace nada con sede de medellã­n donde fuera cali un aã o me cierran el pascual que rosca tan berraca"
"2017-03-06","elpolicolico","rechazo completamente la actitud de algunos hinchas medellã­n el fãºtbol no es enemigos un juego campo batalla"
"2017-03-06","felixl22","alvarouribevel elnacionalweb acaso no sabes de las subastas d vã­rgenes que en medellin ocupate tu pais primero"
"2017-03-06","felourbano","ðÿ medellã­n antioquia k6onkiy9ld"
"2017-03-06","fer_garciamusic","i wanna feel your love in my heart ðÿ starbucks medellin lbanuf2fpx"
"2017-03-06","gabosb99","luzamparoh ðÿ no estã en portugal cual medellã­n"
"2017-03-06","gallinero_carp","river podrã­a jugar el partido vs union sã bado debido a que miã rcoles juega en medellã­n por conmebollibertadores carpoficial"
"2017-03-06","giovann20135840","se ve mucho cartagena medellin y bogota cali 3avfmqfdgq en medellin roban centro y barrios no hay cã maras policã­as caã­ policã­a nuevos dssfbyc4lf"
"2017-03-06","ingcamilob","porquã no lloran tanto cuando en medellã­n le cierran las puertas a hinchas visitantes"
"2017-03-06","jabed1","â quã tiene el transporte pãºblico de medellã­n para ser un modelo en latinoamã rica planeta futuro paã s itdqmofbyp"
"2017-03-06","jcalderonoficia","peace âœœ medellã­n antioquia qqmzmx6a5j"
"2017-03-06","jdmunerama","rxnoficial â por que borraron el otro les vuelvo a preguntar si ven alguien narizã n sin la camisa del medellin lo van sacar"
"2017-03-06","jmmgpocochicho","soy enfermero auxiliar dicen que en antioquia medellin hay vacantes pero sigo desempleado"
"2017-03-06","jounaspressman","en vã­speras de ser periodista voy proyectando mi marca desde ya harã uso esta plataforma para darme a conocer journalist medellã­n"
"2017-03-06","juanpablosald12","elcris1017 hola wuapoteeee me podrias saludar yo te mando el saludo desde puto colombia weyy de medellin donde vivia pabll escobar weeeey"
"2017-03-06","kennywesley","day twenty five final show of the tour in medellin at colombusschool celebrating yearsâ ouwekbgjul"
"2017-03-06","kennywesleyfans","day twenty five final show of the tour in medellin at colombusschool celebrating years intercultural huzf8i5817"
"2017-03-06","lachacharaorg","plinero un mensaje de la predicaciã n ayer en medellin dios los bendiga a todos padrelineroâ seqcr2auky"
"2017-03-06","linatabarex","stevenarce al seã or torres le pasaba lo mismo en el medellin no suele reforzar muy bien que digamos"
"2017-03-06","malu_medellin","vã­a elnortecom entã rate rechaza comisiã n cuenta pãºblica de margarita arellanes mty wiyh9ihqe3"
"2017-03-06","maranduanoticia","vã­ctimas de crã­menes estado realizarã n plantã en medellã­n para exigir el desmonte del paramilitarismo 5qa5pqrg8f vã­a lafm"
"2017-03-06","martinezvox","jueves medellã­n cafã teatro viernes bello nebraska sã bado santa elena placebo jueves medellã­n cafã teatro viernes bello nebraska sã bado santa elena placebo"
"2017-03-06","mauroh06","la ciudad estã cerca de tener que suspender las ciclovã­as por mala calidad del aire en medellã­n somosaire"
"2017-03-06","mavsriddle","hasta se parece al metro de medellã­n ano ese si existeðÿ 5atma5j2wm"
"2017-03-06","medellin_travel","tambiã n de noche nos encanta medellã­n â ï ðÿ robmlooico"
"2017-03-06","mrfrank_daniels","sebeat_ con millos no de pronto la hinchada del amã rica en medellã­n podrã­a pasar igual nacional cali pero"
"2017-03-06","mulataestilo","polo tony krown whatsapp âœ domicilios gratis medellã­n envã­os asegurados a todo colombia âœˆ ðÿ rx0g9bgiqf"
"2017-03-06","ncantioquia","â progrã mese el prã ximo miã rcoles las letras y la mãºsica se dan cita en medellã­n 7cteakaihn"
"2017-03-06","parq","basurales de las quebradas medellã­n fueron transformados en jardines pãºblicos nxyoch9k40 arquitectura"
"2017-03-06","plinero","un mensaje de la predicaciã n ayer en medellin dios los bendiga a todos padrelineroâ jl3nuq9wpw"
"2017-03-06","poderoso06","conexionwin en medellin estan judicializando porque pagar todos por unos que ya tienen identificado cuando paso bogota ahi si calladitos"
"2017-03-06","policiamedellin","capturado por proteccionponal judicial en barrio la floresta medellã­n es requerido orden el presunto delito de homicidio ygebvndoh4"
"2017-03-06","posadaserna","alcalde ficogutierrez hay un taco desde el puente mico hasta autopista medellin bogotã cuando terminan obras oshaoiy6jr"
"2017-03-06","radioestadion","juan pablo escobar en narcos dicen que mi padre era de nacional cuando independiente medellã­n ldx0r1fys4"
