"date","username","tweet"
"2016-02-01","1992daniel19","conexionwin cesaralo yo hace aã os voy al estadio y nunca habã­a visto un arbitro tan malo como ayer en medellin queria prensa hoy"
"2016-02-01","91alexisp","medallo hp q belleza ome"
"2016-02-01","abogada_claudia","cine_colombia saludos atentos desde y hasta cuando estarã en salas de medellã­n"
"2016-02-01","allied1230","hbd teresa_medellin have a good day kid 7uo4lsi1zj"
"2016-02-01","antena2rcn","fichajes este gran jugador llegarã­a a millonarios cedido por el medellã­n j2pmhls0s3"
"2016-02-01","djjosephjara","asã­ de fã cil se roban los cascos en medellã­n cu1uddecgj"
"2016-02-01","familycamilista","igualmente gente de medellin camilomusica estara allã tambiã n en girateleton pereira risalda wmswdmp3ot"
"2016-02-01","jaisongarciar","cesaralo jameslevanta que weimar no se queje la falta del gol de medellin fue un regalazo"
"2016-02-01","jajl2404","cesaralo lo bueno de la fecha actuaciã n del ã rbitro en medellã­n quien expulsã al sobrado alexis enrã­quez"
"2016-02-01","jluna126","mundialista08 asodeporcali el medellin se lo presta al millonaria por primer semestre y luego vuelve dim para suramericana"
"2016-02-01","labiohacker","colombia la empresa chile gtd inaugurã su data center en medellin mira mã s ikahtymrvd tynmagazine gustavo_tyn"
"2016-02-01","leoren26","elconsejodelanoche manualdesupervivencia estadio atanacio medellin tonre7wz4r"
"2016-02-01","linitaaguiar","vale la pena conocer medellin"
"2016-02-01","murieldavidg","juan david cabezas cedido a prã stamo por un aã o al independiente medellã­n mã s informaciã n hhi8rjna4f"
"2016-02-01","nayibtomzapata","uno en medellin quiera o no se distrae la mente cualquier lado ðÿ"
"2016-02-01","nestorsoto7","conexionwin jameslevanta no estoy de acuerdo con ustedes me parece el arbitraje medellã­n los mejores que he visto un saludo"
"2016-02-01","pedron0906","quien de roce en medellã­n despuã s gym tipo 9pm estoy por bolivariana"
"2016-02-01","rinconazucarero","nuestro canterano juan david cabezas fue prestado al medellã­n por un aã o con opciã n de compra graciascabezas fbyimkqbxd"
"2016-02-01","velodromomed","te invitamos seguir velodromomed campaã a medellã­n necesita un velã dromo apoyanos siguienos retwitter w1ucapve9v"
"2016-02-01","wilmargamez1202","duvansanchez84 casaleantonio ahora si me cree seã or divã n el negocio se cerrã viernes en cali con los directivos del medellã­n amp"
"2016-02-02","actuabogota","hola a todos morena studio busca en bogotã medellã­n cartagena miami y los angeles modelos mujeres para usfyutyy6f"
