"date","username","tweet"
"2018-12-03","_renefelix","yo te necesito chiquitititaaaaaaâ â yotenecesito medellin colombia lunes iniciodesemana 1axdldxjjm"
"2018-12-03","_sebasabes_","niã‘os urgente en medellã n tengo dos gatos hermosos para adopciã aparecieron la empresa ahora bebã s tendrã un mes por favor y espero podamos conseguir buen hogar niã‘os urgente en medellã n tengo dos gatos hermosos para adopciã aparecieron la empresa ahora bebã s tendrã un mes por favor y espero podamos conseguir buen hogar b"
"2018-12-03","360radioco","medellin ya hay fecha para demoliciã n del edificio mã naco vmfkloq9yy"
"2018-12-03","actualidadpol","epm entregarã a medellã­n billones por transferencia ue0hmv1r0u estos recursos serã n destinados parte de alcaldiademed en programas sociales inclusiã e infraestructura concejomedellin telemedradio inforientea epmestamosahi actualidadpolã­tica"
"2018-12-03","alcaldiademed","con tiendas de la confianza seguimos demostrando que medellã­n estã llena ciudadanoscomovosðÿ ðÿ â en el cumplimiento los pagos confianzaciudadana 90zw8sugus"
"2018-12-03","alejodelarivera","a medellã­n campeã n de la copa libertadores"
"2018-12-03","alejomether","fabiohenao deberã­a pensar que medellin es la primera ciudad del paã­s con este tipo de iniciativas va dando pasos a ritmos no dan otras ciudades latam â porque reconocerlo"
"2018-12-03","alfredocogollo1","avenida las vegas en medellã­n caos total a toda hora y todos los dias"
"2018-12-03","alopzv","medellin adelante"
"2018-12-03","amandaamaya11","orbittando que chevere punto positivo para medellinðÿ ðÿ"
"2018-12-03","andres_cardon7","ella invitandome a pasar navidad en medellã­n jajaja no negativo mi esas tierras me gustan y ni quiero conocerlas menos que sea ver rigo"
"2018-12-03","andresfejf","ficogutierrez petro mira y aprendã son igualitos a lo q contrataste en bogotã acã se contrata nuevo ãºtil felicitaciones alcalde que siga mostrando el progreso medellã­n.ðÿ ðÿ"
"2018-12-03","andresss_117","felipecortes95 elespectador exacto al igual que las universidades de bogotã son mejores medellã­n los hospitales o tambiã n aporta mã s pib colombia preguntas generarã mucha polã mica"
"2018-12-03","andret_perez","trabajosihay medellã­n immrpjhmhp"
"2018-12-03","apoyopropied","vendo lote ubicado sobre la avenida el poblado en medellã­n antioquia colombia venta a8wcjvrkwd"
