"date","username","tweet"
"2020-07-03","_batondecolle","miguelenege que maravilla ahora puede escuchar medellin y orange trees en calidad tocadiscos"
"2020-07-03","_jorgeaguilera","la herencia del cartel de medellã­n â œlo hago con sus recursos y quã van a hacer"
"2020-07-03","ahesio","aleltbd sandraperezsiii claudialopez policiabogota es que el problema no de machismo consecuencia si ella la primera mandataria en bogotã los abusos cometa un patrullero disculpa general ante opiniã n pãºblica lo debe hacer ojalã muy histrionicamente alcalde medellã­n"
"2020-07-03","aldoriivas","palaciosyei_ medellã­n pirobo"
"2020-07-03","alexditta","todos los ã eros coletos deberã­an ser de medellã­n ðÿ"
"2020-07-03","altavistamicasa","la alcaldã­a de medellã­n sigue promoviendo el uso correcto del tapabocas con actividades pedagã gicas 7wflhvwacm evzz4iufvp"
"2020-07-03","andresz02618419","morbopaisa2 uffffff q rico desde el sur de medellã­n x caldas"
"2020-07-03","angelomontoya15","fecha santa fe vs amã rica de cali deportivo bucaramanga independiente medellã­n millonarios fecha amã rica de cali vs cãºcuta deportivo santa fe bucaramanga â independiente medellã­n boca juniors de cali cãºcuta deportivo deportes caldas manizales pereira huracã n medellã­n independiente junior barranquilla millonarios bogotã once phgjytcmqs tercer torneo de la categorã­a primera a fãºtbol profesional colombiano en historia que se disputã entre febrero y septiembre participaron un total equipos fueron amã rica cali atlã tico bucaramanga municipal medellã­n 7esifmo9gd"
"2020-07-03","anniegabstonh","trumpscon mark2_medellin i tried can't agree with that even in jest"
"2020-07-03","bankamoda","si eres persona natural o jurã­dica solicita tu crã dito digital con los mejores planes de pago para que comiences a materializar negocio moda ðÿ cotiza aquã­ fofey0nwvs llã manos bogotã medellã­n cali gt5azo6dry"
"2020-07-03","benitocamelas59","alejand07796252 se supone que medellã­n es conocida intencionalmente por ser innovadora y estar conformada una comunidad amable representativa de colombia pero esto no apegado a la realidad"
"2020-07-03","brucetape","escucha nuestro nuevo cover en instagram ayer me dijo un ave by volatil tributo caifanes jaguares rock medellin mexico m9akuk9x9z"
"2020-07-03","caribepresident","y exponerse a que desclasifiquen procesos en el dpto de estado del tesoro contra cartel medellã­n hoy cd nah la fresa postre serã prestar territorio para lanzar ataques militares nicolasmaduro antes sept es el precio que hay pagar ademã s de comprar glifosato y armas obsoletas para dpto estado siga teniendo clasificados los procesos contra cartel medellã­n hoy cd"
"2020-07-03","chujudilo","uyyy nosotros no hacemos ese trabajo venga caballero q acã si bmw600sport bmwmotorrad bmwmotorradcolombia ruta40medellin chupopaint medellin en chupo paint pwygpjl3ys"
"2020-07-03","compraventadb","venta chelocidoncha vende entrada para el ã ntimo2020 de davidbisbal en medellin badajoz prã ximo 29deagosto mismo precio fila asiento contacten"
"2020-07-03","conexionwin","â toda la actualidad de nuestro fãºtbol traida desde tunja medellã­n y cali conexionwin 3bys6gffve"
"2020-07-03","cosmeticsboreal","todo lo que necesitas es amorðÿ â âœ domicilios en medellã­n y envã­os a colombiaðÿ ðÿ ventas al por mayor detal ventasaldetalyalmayor ventasaldetal ventasalmayorâ gnfqkz1ize"
"2020-07-03","diasiniva","ya quedan pocas horas para que disfrutes del segundo diasiniva solo entra ah6aqoz0hc descuentos ofertas yocomprosiniva colombia medellã­n promociã n sale sales bogota 2qqyobnci9"
"2020-07-03","dragonflymom58","imjohneli mark2_medellin nuixupecjm"
"2020-07-03","drougereposteri","lava cake arequipe comestible gracias jinethmorenoeventos drougereposteriaartistica instagram cakedesing dessert cakesmedellin tortasmedellin tortastematicasmedellin medellinâ qav8ibtab6"
"2020-07-03","el_rasputin_","datoatipico medellã­n sale paraco"
"2020-07-03","elsaludodedani","elsaludodedaniel presenta el testimonio de la directora del indermedellin dianatoroz quien hablã sobre firma documento mediante cual se oficializa apertura los escenarios en medellin para deportistas alto rendimiento diegogiraldopa ðÿž ï zru8bdmks7"
"2020-07-03","ep60321","cumacojuanc rocawitter en medellã­n caracol antes tiene frecuencias arrendadas la verdad no me parece que lo de w sea un gran esfuerzo por el contrario es absurdo dedicar fm a solo programa siempre podido con esa frecuencia"
"2020-07-03","fernanda050902","mi vida esta en barranquilla pero corazã n estã medellã­n"
"2020-07-03","fonoaudioreal","normanadaza1 medellã­n"
"2020-07-03","hernanl1000","gustavobolivar petro era socio del cartel de medellã­n y cali segãºn entiendo ese tipejo estaba bien relacionado ahora con castaã o maduro saab los cubanos"
"2020-07-03","isabbaes","estebanochoac me reã­ mucho jajajajaja de milagro no apareciste en medellã­n jajajajajajajaja"
"2020-07-03","johanrtp","soyalexys laurobles dilaurentticris quinterocalle bogota__dc claudialopez medellã­n es una ciudad tan pequeã a que el mundo entero piensa colombia solo o al menos la mã s conocida del paã­s â quiere comparar mi con tu majestuosa bogotã"
"2020-07-03","josp21095613","jenivisbalt edwinarismendi bluradioco cultura viaje a medellã­n y no la vi x ningãºn lado"
"2020-07-03","jotachat","â sabias que morphmedellin tendrã un sky bar working en el piso allã­ te deleitarã s de la impresionante vista panorã mica ofrece ciudad medellã­n serã cubo cristal doble altura cual podrã sâ d9qhjz5ceh"
"2020-07-03","juanbedoya73","la ley seca es una completa maricada esos son reglamentos de colegio en medellã­n esta norma sã lo va a quebrar los pocos negocios licores que quedaban y sobrevivã­an con domicilios negocios cerrados en centro de medellã­n"
"2020-07-03","l3on3ll","pipomushu lo sã mi hermana vive en medellã­n y que no ay puede ser ðÿ noooo ojalã puedas encontrar un lugar"
"2020-07-03","llinasfundacion","la alcaldã­a de medellã­n informã que habrã ley seca los fines semana y toque queda puentes festivos en ciudad hasta termina pandemia o pase etapa crã­tica contagios covid cual proyectan sea entre julio agosto"
"2020-07-03","luis27876043","mantillaclaudia claudialopez con claudia todo sigue igual no va a hacer el metro por quã es inviable transmilenio la seguridad empeorando hombre que admira hizo nada en medellã­n estã haciendo de lo prometiã"
"2020-07-03","ma_osuna7","bluradioco y para acusar al gobernador de antioquia no tuvo que ir a medellã­n nos cree pendejos el fiscalbarbosavidasabrosa fiscalrenuncie"
"2020-07-03","madresolterasf1","keren gissell victoria garcã­a estã n felices son sus obsequios y las madres de nuestra fundaciã totalmente agradecidas con la catastro_medellin subsecretariadecatastro alcaldiademed medellin 4f2adqvfto"
"2020-07-03","mariapulgarin_","ojalã quinterocalle se pasara minimamente por los barrios de medellã­n para que vea las guachafitas y fiestas fines semana ðÿ"
"2020-07-03","mena_205","a escasas pã ginas de terminar este libro y luego haber llorado con la muerte chicle me quedo esto porque despuã s tantos aã os que el sicariato estuviese en auge medellã­n aãºn se ven secuelas un pasado aferra fuerza cuadra gilmer mesa ncwjjr58tc"
"2020-07-03","mgecon_davidg","se acuerdan de los titulares antioquã­a ejemplo nacional medellã­n bueno les traigo noticias"
"2020-07-03","nata_salud","medellã­n en â œcuarentenaâ ðÿ’ªðÿ ðÿ‘œðÿ r7f9o3tnmz"
"2020-07-03","neguslopezsa","bluradioco pero si no pelea se la pasan por galleta y es ridiculo comparar medellã­n con bogota"
"2020-07-03","nmoiv_","dios tirame en medellã­n para poder hablar paisaðÿ"
"2020-07-03","notiorientecom","abrir el aeropuerto jmc nos hace mã s difã­cil la tarea de contenciã n alcalde deâ medellã­n xpoc1y3x49"
"2020-07-03","o06val","anamariki tu viaje a medellã­n mi mama y hermana esperã ndote"
"2020-07-03","paisaroad","algopahacer en medellin hoy viernes"
"2020-07-03","pelaez_patricia","y si es en medicina muy delicado pilas que lo barato sale caro a veces se lleva la vida de los animalitos ðÿ medellã­n qer3ainsoa"
"2020-07-03","personeriamed","ðÿ º personerã­aenmedios el personero de medellã­n resaltã que tanto la ley seca como toque queda se ajustan a realidad vive ciudad y ayudarã n frenar aumento contagios ha acelerado en los ãºltimos dã­as 57fr8lhnq4 vã­a telemedellin"
"2020-07-03","psicodianahdez","que la calma habite tu mente dulzura corazã n confianza recorra sangre siendo ahora luz y amor espiritu espiritualidad vida alma en medellã­n antioquia 63f9zpanoh"
"2020-07-03","robertoxv1t","minsaludcol ivanduque infopresidencia vicecolombia fruizgomez inscolombia urnadecristal mininterior entre bogotã atlã ntico medellã­n y cali suman mã s del de contagiados en todo el paã­s"
"2020-07-03","rocawitter","ep60321 cumacojuanc pero tenã­a entendido que el hecho w radio tenga frecuencias en medellã­n es porque la cobertura de fm hasta cierta parte antioquia y cubre resto del perã­metro por eso habilitaron mã s mãºsica sã lo se enlaza con su hermana para noticiero"
"2020-07-03","snijezana2","adrirm33 desde medellã­n colombia hala madrid real"
"2020-07-03","sofiaxbarr","the airbnbs in medellin literally start at ðÿ letâ s go yâ all twitter field trip"
"2020-07-03","soyfranleon","obviamente medellã­n no tenã­a que luchar por conseguir tantos ventiladores como bogotã porque en pleno hay gente aãºn se ha enterado es tã n colosal cabe cali y barranquilla juntas todavã­a espacio ðÿ â ï"
"2020-07-03","tenarcoficial","tenarco no nos detenemos en nuestros recorridos por medellã­n la av oriental y el centro administrativo alpujarra prevenimos coronavirus ligacontraelcovid alcaldiademed te invitan al autocuidado para evitar covid zzltjycn88"
"2020-07-03","tensvycar","harvaneklukas skrblik fajn muzete jsem k zastizeni v portu barcelona bern budejce pak cely mesic medellin a se uvidi budu tesit ðÿ"
"2020-07-06","alcest3","quinterocalle iucolmayor itm_medellin iupascualbravo que estã n esperando para ponerle orden a esos piques de motos se hacen en las palmas todas semanas desde hace aã os y nada pueden controlar eso mata gente todo el tiempo matan peatones otros condctores por irresponsabilidad esa actividad peligrosa"
"2020-07-06","alejand90155646","bermudezopinio1 por quã no reconoces lo bueno que tambiã n ha hecho el medellã­n todo sido malo tendrã sus errores como cualquier persona"
"2020-07-06","benavidesdavian","duquepresidenteilegitimo a uribe el sobrino querido de los ochoa apreciado director la aerocivil que tanto querã­a cartel medellã­n helicã pteros pablo escobar y tranquilandia gestor las convivir paramilitar malparido desobedienciacivil"
"2020-07-06","bluantioquia","dos nuevos casos de covid en trabajadores del metro medellã­n vocesysonidos wteqedcyyu a8ggwvvt5m"
"2020-07-06","brian_medellin","petebuttigieg imagine yes but please no more star laden songs"
"2020-07-06","comunasmed","el alcalde de medellã­n daniel quintero calle presentã la estrategia wssyaxyriu acimedellin alcaldiademed sergiortizortis"
"2020-07-06","davidbe48167223","petrogustavo eltiempo y la financiaciã n del m19 por parte cartel de medellã­n ã sea usted no se acuerda eso"
"2020-07-06","jairitosierra08","quinterocalle iucolmayor itm_medellin iupascualbravo mellocastrog haga lo mismo"
"2020-07-06","jl_medellin","inkognitainc hola buenas tardes disculpa â ya cuentas con tienda en linea te interesarã­a tener una donde tu manejes tus productos tãº tengas el control de inventarios y sobre todo que dinero llegue a tã­ sin intermediarios"
"2020-07-06","juanescuderoa","ya la alcaldã­a de medellã­n demostrã que si es posible gobantioquia matriculaceroantioquia"
"2020-07-06","juanlui31778370","quinterocalle iucolmayor itm_medellin iupascualbravo excelente alcalde le ha quitado a los combos esos muchachos vulnerables"
"2020-07-06","luispuche","quinterocalle iucolmayor itm_medellin iupascualbravo me parece muy bien que se vea el dinero en ese tipo de cosas felicitaciones por esa gestiã n"
"2020-07-06","medellin_cristo","duro con el corrupto quinterocalle petrorenuncie petrojamasserapresidente petroanarquista petroparaco anã­mense sherwinortega8 amluissa jajajajajajajaja wabwzqyhrc"
"2020-07-06","miguelealeagain","luispe0880 usted es de medellã­n"
"2020-07-06","nicolsorozco8","ilianagarzon aldana_tono elnegrovicto sandymerlano carlospelcholo estefaniacuar10 chuchoagudelo1 arzahe1 bnova53 cordoba_al_dia elrelatorr camipaisa1 columnas_el aquã­ en medellã­n se hizo el ensayo y funcionã hicieron la tienda de confianza un bus dã nde gente pagaba devolvã­a las personas fueron honradas"
"2020-07-06","nikijmzz","bueno ya me compre mis nike por fin y ando intocable como pablo en medellã­n ðÿ"
"2020-07-06","ultimahorapp","conozca el medio de transporte que podrã­a conectar bogotã con medellã­n en 30â minutos hzgsstl4jn"
"2020-07-09","alezizzapata","mluciaramirez quinterocalle alcaldiademed vicecolombia infopresidencia ivanduque apccolombia procolombiaco mineducacion dnp_colombia mininterior minhacienda uaeembbogota el alcalde quintero es familiar de covid quiere acabar con medellin y dejarlo pelado jajajaj"
"2020-07-09","andersson_vc","medellã­n al mejor estilo de una camila en instagram llena filtros wbm8nyytgy"
"2020-07-09","dianamejiabaron","atenciã n la fiscaliacol imputã al cr fredy baquero cap hã rold cã rdenas y sto carlos oviedo de cenac del ejã rcito medellã­n por denuncia bluradioco sobrecostos en adquisiciã elementos protecciã el marco covid bluinvestiga zuluagacamila"
"2020-07-09","edmaopati","joseobdulio honorable senador usted como antioqueã o ve al alcalde de medellã­n"
"2020-07-09","jangulo","atardecer en medellin alemautos mercedes benz lmvhs5ld5m"
"2020-07-09","juantrochas","jaramillolujan jftabaresr hernanmejiajara macigu bbluman estradacarlosm bogota bogotacomovamos paulajllo lauratcomunica ya es hora ha llovido mucho en medellã­n y la vista fue igual"
"2020-07-09","julycmm1","ã l quesillo me queda muy bueno pero aquã­ en medellin le dicen leche asada ðÿ"
"2020-07-09","kike_nlr","sura responde preguntas tras suspensiã n temporal de cinco sedes en medellã­n gwedxnxpba"
"2020-07-09","l_g_r_r","atenciã n medellã­n comuna belã aumento de coronavirus xqukkfgb4b"
"2020-07-09","lisiehdzm","katy_hernandez irving_medellin kheeeeee"
"2020-07-09","medellin_rmz","jâ ai envie de faire barode en yzf sur lâ autoroute la"
"2020-07-09","mike_acosta18","hice una huertica con mi mamã ya hace mucho y ahora tengo un vecino que es carpintero nofilter medellin wtwegjg355"
"2020-07-09","motomotoazul","deberã­an darle apertura a todo por allã medellã­n deberã­a ser la ciudad piloto de colombia"
"2020-07-09","nomatarasishr","luisignos episcopadocol celamweb omp2024 ewtnespanol noticiascaracol noticiasrcn arzobispodecali en muchas partes de amã rica latina religiosos y laicos lo han hemos sumido pagado un precio muy alto por hacerlo estamos documentando los diferentes procesos sociales que surgieron motivados el espã­ritu del concilio vaticano ii la conferencia medellã­n"
"2020-07-09","noti_medellin","uniformados asistieron parto en vã­a pãºblica el barrio andalucã­a crmqnqsklc"
"2020-07-09","pasionalbiazulo","el gol que mã s me doliã fue partido contra junior con israel ese dio la pã lida fã­sica y uno de dayro moreno en medellã­n cã sar ardila pasiã nalbiazultv gbxpkuehk0"
"2020-07-09","sigicash","s.e.x.oðÿ en medellã­n antioquia odapsvyan4"
"2020-07-09","suethiswhite","quinterocalle medellã­n o usted ðÿ ðÿœ µ"
"2020-07-12","_jorgeaguilera","margaritarepo la cara y el talante del fraude electoral para cartel de medellã­n todo lo que no sea mafia es izquierda incluida ley"
"2020-07-12","1costenocosteno","esa viejas que bajan el medellã­n con ã guila negra le pegan a uno compae jajajajajaja"
"2020-07-12","2020noticiasc","antioquia fenalco_ant lamentã el cierre durante dã­as del comercio formal en centro de medellã­n aseguraron que â œha sido precisamente la informalidad ilegalidad y falta control estos los llevan a tomar esta terrible decisiã nâ qwttpm4oyo"
"2020-07-12","aliadosinmo","apto de gran tamaã o en el sector provenza piso bajo medellã­n antioquia colombia venta bsyg0neq8t"
"2020-07-12","augustarango","diegoalejocm se les deberã­a decir cafeteros porque paisas los de medellã­n y si acaso manizales pereira ha ido cambiando su cultura gastronomã­a paisa por la caleã a hasta odian sus vecinos los de pereira risaralda hace mucho dejaron ser paisas pausas medellã­n y su acaso manizales"
"2020-07-12","bearmenc","a cuã ntos mã s les pasa ðÿ quedateenlacasa felizdia barba crecerbarba barbudo tonicobarba barbadoscolombia sexybeard bogota medellin kitbearmen barbudoscolombia bearmen beard instabarba instabeards osos barbahombre testimoniosreales lnvwijxzwd"
"2020-07-12","carlaoutis","juanpabloruiz97 hoy el cielo de medellã­n estuvo una cambiadera lindã­sima gdtq9jxl3v"
"2020-07-12","cexxarxn","q fue lo malo que hizo el alcalde en todo lado hacã­an la denuncia diciendo habã­a sido medellã­n y claramente pidiã esclarecer lugar tiempo de los hechos â ahora x polã­tica minimizan un hecho tan grave es reprobable sea donde ojala hagan dijo juegot7"
"2020-07-12","chaveli92","adriancorrea eso fue en belen de umbrã­a no el barrio belã n medellã­n"
