"date","username","tweet"
"2018-01-03","____________dbm","xtyven m_de_medallo ã‘erda hasta las quince"
"2018-01-03","__ambidiestro","me regalaron un arequipe de medellã­n y no alpina que delicioso"
"2018-01-03","_camilo_g_","yo cuando vivã­a en medellã­n cufwmmx1rw"
"2018-01-03","09_avila","novelaverde la atajada a marcos rubã n en el minuto medellã­n"
"2018-01-03","18vlntn","medellã­n cali y armenia me esperan ðÿ â"
"2018-01-03","26juancrp","stevenarce mentira falsa a medellã­n.le queda un.puesto para delantero no un volante de creaciã n"
"2018-01-03","actualidadpol","las autoridades develaron un nuevo plan para atentar contra el alcalde de medellã­n ficogutierrez esta es la quinta ocasiã n en que se descubren intenciones asesinar al mandatario qjyz3gtcq3 alcaldiademed fiscaliacol concejomedellin policiamedellin r5eu1hgrch"
"2018-01-03","adelvallet","mujer fue apuã‘alada por su marido en medellã n de bravo nstrevyqzy"
"2018-01-03","airdres","medellã­n los aã os ez60flfzkh"
"2018-01-03","alejomercado10","con este armamento pretendã­an atentar contra el alcalde de medellã­n ficogutierrez esp7f0cgxe vã­a eltiempo"
"2018-01-03","alemacnaught","medellin_r sbblwhn7ea"
"2018-01-03","alonewithgod_","me encanta el climita de medellã­n"
"2018-01-03","andres_q25","cejaspobladas â para cuã ndo en medellã­n"
"2018-01-03","andresleyva","lo mã s seguro es que se tenga ir a vivir argentina una buena fuente me dice ya no vivirã en medellã­n tkhm7zxhqe"
"2018-01-03","andresmimu","domicilios en medellin ðÿ envã­os a todo el pais â pide los tuyos yaâ whatsapp ðÿ’ªcontactoâ gsvhtasf62"
"2018-01-03","arqvelez","hermosas vacaciones starwars valen2002009 medellin movies demff9posp"
"2018-01-03","avior_ops","vuelo 9v1410 despegã de valencia con destino a medellã­n las p.m"
"2018-01-03","balbincoterio","oscartobonc el empresario de g cano se hace entrevistar y eleva globos en b quilla cali los ãºltimos dã­as medellã­n ahora si es serio pues termina contrato mã xico lo curioso que solo nos interesa a hinchas del dim nadie s pregunta por ã l"
"2018-01-03","bts_medellin","tambiã n ese dã­a se realizara el concurso de baile army dance para que animen a participar y si no apoyar los participantes disfrutando al mejor ritmo bts nota las ventas realizaran recaudar fondos aniversario hdub7xqa6p âš ï bts medellin kpop armydance recuerden nuestro evento de integraciã n que se realizaran juegos actividades ventas y premiaciones para pasar una tarde divertida entre army link l57svilzys hkjq6v98v3"
"2018-01-03","caracolmedellin","frustran el quinto intento de atentado contra alcalde medellã­n h22cbfjito vã­a caracolradio"
"2018-01-03","caracolradio","frustran el quinto intento de atentado contra alcalde medellã­n jya1ccgt8b mxz3haoryl"
"2018-01-03","carlostorresmaz","del caribe hacia medellin trabajan dos foncionarios en el peaje que gobierno mas rata taco viene desde yarumal"
"2018-01-03","carreraverdecol","bogotã y medellã­n corramos juntos hagamos parte del movimiento que da vidaðÿœ ðÿœ conoce mã s en zsvyf5ug2r h0qmjoh64k"
"2018-01-03","casara73","rosariogomez todas las ciudades medellã­n ni se diga"
