"date","username","tweet"
"2016-04-02","aierta","desde dronewatch_ se aprecia la contaminaciã n sobre medellin drones drone ek1kd7bswk"
"2016-04-02","alltopdirect","jeisitonelastro_99 from man medellin years a6ec0axpto"
"2016-04-02","andregallego513","revisiã n tã cnico mecã nica secretarã­a de movilidad medellã­n p8e3agwq2m vã­a sttmed"
"2016-04-02","andresoldfield","fdbedout zuluagacamila le parece poco lo de medellã­n su tierra va a empezar desacreditar"
"2016-04-02","aqueo86","pepitosacoclavo jomez32 noraelisa44 martinsantosr claramente esa no es bogotã ni medellin y lo uno va con otro"
"2016-04-02","arangodalejo","contaminaciã n en medellã­n un problema de salud billones 5wg4bnls0x"
"2016-04-02","boyacauniversal","imã genes asã­ fue la marcha contra santos y el proceso de paz en medellã­n cali bogotã otras ciudades del zjq63dg2jf"
"2016-04-02","breakingday9328","autoridades desmienten amenazas de bomba y atentados en medellã­n x52n5civ5t paro armado de â œclan ãšsugaâ atemoriza en medellã­n y el paã­s 8ncfhkezuz"
"2016-04-02","caritoarangou","hoy medellin y antioquia en contra de santos las farc eiudhjdvnv"
"2016-04-02","el_popetas","paolacelise martinsantosr tienen razã n en medellã­n saliã mucha gente deberã­an hacer un paã­s propio y llevarse allã todos los paras"
"2016-04-02","futgolgol","en un juego con arbitraje discutido pasto venciã al medellã­n kzlqaoyat0 hphbtjp8ue"
"2016-04-02","gpyfutbol","pasto superã a medellã­n en medio de una polã mica actuaciã n del ã rbitro 2zkcesvd6i"
"2016-04-02","hectorloace","hay mucha gente sobreactuada respecto al tema del partido jueves y uno les cuenta lo que hacen en medellã­n de una cambian"
"2016-04-02","hotlunch1","las2orillasco imã genes asã­ fue la marcha contra santos y el proceso de paz en medellã­n cali lyxrqllf2a recomendado"
"2016-04-02","jchaffardet","marcha del no en medellã­n jlbca8dany"
"2016-04-02","jeimanfx","ðÿ ðÿž šðÿž celebrando mi b day tocando en medellin tu3b3xuwza"
"2016-04-02","jolgitohq","tb en algun lugar de medellin con la alta jerarquia ðÿ its just business dimelo bkingoficialâ xxha8pbzye"
"2016-04-02","jorclajemer","clubmechista yo soy de medellã­n â ºï muero por conocer argentina"
"2016-04-02","joserlarrarteg","cristobalcabra unas se observan allã­ en medellã­n para una ciudad de casi millones hablantes cristã bal eso no es ni el"
"2016-04-02","joumasal","colombia2016 medellin paragliding tb medellã­n colombia xn8fseov7c"
"2016-04-02","kakina18","gracias medellã­n l3wcinykop"
"2016-04-02","lastengan","pero nada que veo la reacciã n de magibevera acerca del montaje en medellã­n â quã serã qrlxi2iwsa"
"2016-04-02","leonelr9328","autoridades desmienten amenazas de bomba y atentados en medellã­n b0q82okrys paro armado de â œclan ãšsugaâ atemoriza en medellã­n y el paã­s kmqqcnsvjf"
"2016-04-02","linamavilla","de todas sus fotos la marcha yo solo veo que no se ve el horizonte medellã­n"
"2016-04-02","linarouge","mi restaurante favorito en medellã­n sin dudarlo diego_aveiro brulee ti5gtj7kln"
"2016-04-02","linatime1","ddhhydih rubecita3 juanmansantos marcha contra falso proceso de paz.sin justicia.medellin en pie.noimpunidad iranwvggza"
"2016-04-02","luise0404","xanto91x oizuluaga sume mã s bogotã bucaramanga medellin barranquilla y resto del paã­s muchooos gatos no"
"2016-04-02","miligafpc","laligaaguila en un juego con arbitraje discutido pasto venciã al medellã­n pdngyaajad miligafpc jwbldka7sf"
"2016-04-02","nuevaondacuba","marcha del no en medellã­n vcuwsifflg"
"2016-04-02","paugarcii","y asi la estamos pasando en medellã­n sus alrededores vidahp 60syvzhgjb"
"2016-04-02","redmunech","ernestomaciast medellin muestre las de neiva"
"2016-04-02","revistalarva","la ediciã n completa de virus tropical powerpaola estã en nuestra mesa los diasdeplaya medellin 4dtbpruckb"
"2016-04-02","santiagoecheve","jorgelopezbta mariauribe64 fdbedout jajaja vzla primero conozca colombia antes de hablar medellã­n marchã"
"2016-04-02","soy_hanzo","aviso para los que tienen plan de moteliada hoy en medellin recuerden deben entrar mã­nimo a tres por el diasincarroymoto"
"2016-04-02","soydavidherazo","i'm at crepes amp waffles in medellã­n antioquia s6lqkrpsal"
"2016-04-02","superdeporpasto","mil disculpas la emociã n del momento el marcador final fue deportivopasto medellin"
"2016-04-02","val_gom_a","luzugames clubmediafest yo no te llamo pero desde medellã­n deseo lo mejor luzu ðÿ ðÿ’œ"
"2016-04-02","vicentedemivida","pasto venciã al medellã­n en un partido con tres penales pitados oshkhktxan nb8v5d6dgn"
"2016-04-05","adriana84690759","daniellbautista jancarlobg va a estar bien buena la rumba en medellin que se pasen increã­ble rumben buen viaje"
"2016-04-05","aleja2326","yo opino que daniellbautista y soybienmamon take medellinðÿ ðÿ"
"2016-04-05","alejandrodel8","asã­ cambien la fecha de semana santa siempre el viernes donde normalmente es llueve a cã ntaros medellin clima"
"2016-04-05","andregr14","germangarmendia viene el de abril a colombia quiero llorar mucho porque vivo en medellin y verdad lo conocer ekjsoelsjdewsd"
"2016-04-05","andresh_p","fmblue1007 tomadurrieu te reporto sintonã­a desde la ciudad de eterna primavera medellã­n colombia buena mãºsica y vibra"
"2016-04-05","crojas1506","revistasemana q falta de respeto con todo un pueblo se llama medellin que poco criterio periodã­stico alejacabra pilarpynt0"
"2016-04-05","eli_stroke","parada rã pida y vã monos at diezhotel categorã­a colombia in medellin antioquia gxmsdq2wzl"
"2016-04-05","em4786211","iseoeujryy aquã­ tienen la verdad azul de yuneslinares directo a derrota lerdodetejada medellã­n minatitlan orizaba"
"2016-04-05","fer_herreramb","la rumba va a estar buena en medellã­n.â ï ðÿ mariobautista_"
"2016-04-05","giraldo4harold","noticiaswin el clã sico del sã bado va a enfrentar dos equipos con puntos ya que nacional le gana maã ana fortaleza en medellã­n"
"2016-04-05","invssistemas","sttmed vehã­culo contaminante en medellã­n ayavzctrfh"
"2016-04-05","isamadrigal23","germangarmendia chupaelperro germã n debes venir a medellin en colombia porque me he perdido muchas cosas nunca son"
"2016-04-05","juanparest","sakaidiaz higuitadiegol por ãºltimo en medellã­n tenemos problemas y muchos pero maltrato a niã os una camiseta xenophobia nunca"
"2016-04-05","milanesaninas","buenas buenasðÿ ðÿ ya va para medellã­n daniellbautista y soybienmamon a rumbear con mariobautista_"
"2016-04-05","mostazalolxd","germangarmendia youtube y espero que un dã­a vengas a medellin jerman germangarmendia youtube que cool hermano pero no podrã verte ya vivo en medellin bogota te deseo felicitaciones quiero tomas"
"2016-04-05","samuel15987","germangarmendia chupaelperro ben a colombia medellin"
