"date","username","tweet"
"2017-04-02","andresrodrigoo","oswaldordg javierlegamb ganando medellã­n"
"2017-04-02","blowoficial1","that's was my show last night at oye bonita lleras park medellin colombia gyal you a party animal e1bsffhc2w"
"2017-04-02","cadu288","gostei de um vã­deo youtube r_valdomiro b4lzi0w6gq prepar3d skrg âœˆ mpto medellã­n panamã ivao one6100"
"2017-04-02","cardenalesxcien","sfevsdim cambio en medellã­n sale caicedo e ingresa nazarith"
"2017-04-02","caribe2008","atardeceres en medellin telemedellin alcaldiademed luisyepes climamerida 0u2rmuqmgh"
"2017-04-02","carlosacgonza","la otrora ciudad de eterna primavera recuerdo del medellã­n hace mucho tiempo o102bhex2p"
"2017-04-02","chechoreiinoso","te quiero muchã­simo medellã­n antioquia jlml9ocsia"
"2017-04-02","chusz007","teleticatd7 telenoticias7 limã n haciendo un atlã tico nacional de medellã­n y johnny chã vez sampaoli"
"2017-04-02","cifuenarmando","mundociclistico team_medellin que bueno sevilla"
"2017-04-02","cityguarne","asistente operaciones escolares alto nivel medellã­n antioquia ge6gkh5gav"
"2017-04-02","cristhiantebar","que hermoso clima el dia de hoy en medellin pero no lo es asi si tu estas aqui"
"2017-04-02","diegoferrom","joferberan62 popeye si estuvo en medellã­n.solo q no se subiã a la tarima"
"2017-04-02","dim_oficial","â cambio en medellã­n cristian nazarit por juan fernando caicedo dimradio1440am santafevsdim"
"2017-04-02","falandoefazendo","por cosas como ã stas es que cuando salgo de la ciudad digo soy una zona muy cercana a medellã­n 7lefuy1kth"
"2017-04-02","festejosbanzai","johagastier felicidades ganaste una mini cake medellã­n antioquia ltami3aict"
"2017-04-02","franciscosc00","medellã­n siempre te recuerdo aunque ya no estã s cerca guandolo tinto ã repas bandejaâ cvyezusgmk medellã­n siempre te recuerdo aunque ya no estã s cerca guandolo tinto ã repas bandejaâ 56lkykdmkw paseando por medellin medellã­n te extraã o juguemos al poeta ðÿ ž â fzy9xceyrm"
"2017-04-02","guillo747474","laligaxrcn gana medellin"
"2017-04-02","infodim","cristian nazarit por juan fernando caicedo 80â vamospoderoso santa fe â medellã n fecha liga ã guila dale rojo"
"2017-04-02","israelgcia","i'm at hotel bh el poblado in medellin antioquia sofxom3cz2"
"2017-04-02","johnwcv","metrodemedellin buenas noches me pueden informar por favor quã integrado sirve para ir a la secretarã­a de trã nsito medellã­n"
"2017-04-02","josluis80850270","vamoscali este cali dista mucho de un equipo grande futbol hagan proyecto serio como el nacional y medellin"
"2017-04-02","juliore95633592","asã­ fue la marcha del primero de abril en medellã­n via elcolombiano mã vil ao5pqkhdii horacioserpa malas marchas para santos"
"2017-04-02","jvelasq2211","wrestlemania saludos desde medellin colombia familia velasquezarias apoyando a jericho"
"2017-04-02","ladymolii","reorder amp ferry tayle live mansion club medellã­n tomorroworld klkt4dngal vã­a youtube reorder live mansion club medellã­n colombia way finding around kmdzhdsaaj vã­a youtube reorder live mansion club medellã­n colombia venice beach i2p8qrzijp vã­a youtube"
"2017-04-02","lamega_colombia","canalfutbolero en vivo gooooooooool de medellã­n pertãºz anota cabeza santa feâ ti6tgzix65 canalfutbolero en vivo inicia el segundo tiempo campã­n santa fe medellã­n httpâ n2ixpn3oqt canalfutbolero en vivo termina el primer tiempo campã­n santa fe medellã­n httpâ ft72b1s9kg"
