"date","username","tweet"
"2017-12-03","_lea_correa","ayer en la verbena gente mostrã su pinta y estado emocional nunca pasa medellã­n"
"2017-12-03","2nay_","ðÿœª em medellã­n magdalena colombia oghsj3zjzf"
"2017-12-03","acafelar","julian_guevara_ ernestomaciast sergio_fajardo pregunte por su desempeã o en antioquia y medellã­n"
"2017-12-03","agudeloc2017","asã­ fue como la unesco reconociã a medellã­n por sus polã­ticas educativas dkuwtctwhk vã­a revistasemana"
"2017-12-03","alejoandres10","ayudaste conductores prã ximos reportando un embotellamiento alto total en av colombia gt occidente medellã­n waze conducciã n social"
"2017-12-03","andressolanor","verozco deben ser los adolescentes que creen la droga y vida fã cil es lo mejor mismos ven al asesino de popeye en el centro comercial oviedo medellã­n paran para se tome una foto con ellos mostrando su tatuaje hecho real"
"2017-12-03","brandonlovejoy","a colombian christmas diversion in medellã­n â steemit 51pzfvsenu"
"2017-12-03","carlosortegap","durraquio ver colombia desparamilitarizaciã n en medellã­n se redujo brutalmente el crime estado ya no es disuasor por ciento los crimenes quedan impunes de todas formas nadie ha propuesto la amnistã­a como polã­tica"
"2017-12-03","charlycharre","ellos son felices simplemente medellã­n 6a9ouh27yj"
"2017-12-03","co_trabajos","personal con o sin experiencia medellã­n en antioquã­a o3zjmqygo4"
"2017-12-03","colombiancolour","medellin moon cssfbqu5nm"
"2017-12-03","daaperezlo","en una hora arrancamos pa medallo no podrã ser un viaje de vacaciones pero a conocer se dijo"
"2017-12-03","dannyelcentauro","es del verde de medellin ðÿ atletico nacional âš ï cbyn2lwhif"
"2017-12-03","devimed","via calzada bogotã medellã n a la altura de peaje copacabana presenta movilidad reducida por alto flujo vehicular"
"2017-12-03","donsilviecin","me dicen que la hora de vuelo del ficã ptero sobre medellã­n sale a dã lares â es esto cierto"
"2017-12-03","esrfkuscubasi23","farukken medellin diyorum avucumun iã i gibi bilirim"
"2017-12-03","fedepiri_","nos dicen enfermos quã le voy a hacer mi ãºnico remedio es volverte ver gabriel garcã­a mã rquez medellã­n"
"2017-12-03","ferrojax","americadecali ese bernal que se vaya de una vez para medellã­n a pasar vacaciones x no vuelve al amã rica petardo"
"2017-12-03","ficklefiasco_","we going to medellin next year"
