"date","username","tweet"
"2020-11-02","alcaldiademed","â estamos de fiesta ðÿ los atardeceres confirman que somos la ciudad eterna primavera y durante estos dã­as celebramos por partida doble nuestro cumpleaã os feriadelasflores son motivos para amar esta tierra cuã ntanos tãº quã amas a medellã­n medellã­nmeenamora acrmcw4xwr"
"2020-11-02","alexisserna3","ya compramos el ron medellin yo ltvccdsybi"
"2020-11-02","brittoochoa","donadolforivas cali con don ivan y medellã­n mire lo de pinturita entonces su moralidad vale un pedazo m uirbe fue el mejor presidente colombia en aã os aunque le duela significo esperanza desarrollo les dio legitimidad a las fuerzas militares papa se veneficio eso"
"2020-11-02","comunidaddim","medellã­n enfrentarã a pereira en los octavos de final por la copa serã un sã lo partido condiciã n visitante si va avanzando dependiendo puntos que sume mã s diferencia gol jugarã­a o no local tambiã juego.ðÿ ðÿ µ jwhvbmjpdw"
"2020-11-02","diegoltv","ðÿ vivo â quiã n debe ser el nuevo dt de atlã ticonacional hinchas nacional se toman la sede del club pm ºðÿ yjdm0v7zhb todos los detalles con gonsomoreno mister_gamboa juanesfonseca nicosierra y claragiraldo desde medellã­n puntossuspensivos"
"2020-11-02","gabriel03659272","v_corps_ hi i'm from medellin colombia i measure cms my shoe size is you can give me clothes money to buy food for family if want will not force do it thank being a humanitarian in this covid pandemic usarmyeurope armymedeurope hi i'm from medellin colombia i measure cms my shoe size is you can give me clothes money to buy food for family if want will not force do it thank being a humanitarian in this covid pandemic usarmyeurope hi i'm from medellin colombia i measure cms my shoe size is you can give me clothes money to buy food for family if want will not force do it thank being a humanitarian in this covid pandemic usarmyreserve hi i'm from medellin colombia i measure cms my shoe size is you can give me clothes money to buy food for family if want will not force do it thank being a humanitarian in this covid pandemic usarmyreserve fema hi i'm from medellin colombia i measure cms my shoe size is you can give me clothes money to buy food for family if want will not force do it thank being a humanitarian in this covid pandemic"
"2020-11-02","jhobyoficial","el jhoby porquetetengoqueolvidar en medellã­n antioquia istrdsvej5"
"2020-11-02","juan_espinalr","feliz cumpleaã os para nuestra cuidad del alma la ciudad de eterna primavera hoy mã s que nunca tenemos cuidar medellã­n y su institucionalidad es ejemplo buen gobierno ha permitido sacar adelante proyectos todos los colombianos paolaholguin arseh7rbrm"
"2020-11-02","judan_1020","cne_colombia desde medellã­n estã n saliendo buses con destino a usa para votar por baiden"
"2020-11-02","juliiann0","juliiann0 betocoralg pluralidadz laorejaroja tobonsanin nomasuribe nosestanmatando nomasdictadura uribe uribismo duque medellin bogota cali manizales pereira armenia colombia jep paz lgbt feminista ddhh derechos onu mundo cristianos book met1uitgrc"
"2020-11-02","margoth04121933","judan_1020 cedemocratico alvarouribevel pues que lo sepa y apoyen a la ciudadanã­a de medellã­n como estos concejales estã n contribuyendo al detrimento"
"2020-11-02","paisamanxtreme","daniel71371 alcaldiademed bueno como medellinyatieneflor me imagino que desde su autopercepcion de la realidad quinterocalle seguirã pensando es el flor se merece esta ciudad y le darã regalo a medellã­n cumpleaã os para orquã­deas tenemos quintero twjoo80l5g"
"2020-11-02","ramirociencia","quinterocalle dice que con aglomeraciones ni camas alcanza para atender enfermos covid_19 lo mismo no decã­a cuando hizo la fiesta en su casa o mã s personas aunque podã­a debã­a dar ejemplo medellin"
"2020-11-02","siterepresenta","â medellã­n aã os de historia juan_espinalr cxf9fnsc8m"
"2020-11-02","valepedrozov","hoy esta cumpliendo aã os la ciudad que me ha dado muchas oportunidades y va a ser grande gracias medallo por todo ðÿ"
"2020-11-02","vane_2414","tengo mã s de paisa yo que vivã­ un aã o en medellã­n las moscorrofias esasxd"
"2020-11-05","16_jal","si estã s cursando los grados u la agencia de educaciã n medellã­n â sapiencia te invita a participar en esta feria para que tengas las bases necesarias avanzar al siguiente nivel lfiwocllht"
"2020-11-05","bryan_bauttista","acaba de publicar una foto en cerro las tres cruces medellin qghpsadcke"
"2020-11-05","carlospalacio56","intentando replicarse de a poco en ciudades como cali cartagena y medellã­n pues sã­ seã ores llega el momento por fin tomar la batuta no nos pueden seguir gobernando los mismos tradicionalistas godos demos paso que dieron siguen dando las grandes urbes del mundo"
"2020-11-05","celestialdoll06","voy a escuchar hawai remix solo porque canta mi esposo ðÿ espero no sea igual de mala que medellã­n"
"2020-11-05","cmilanoticia","video indignaciã n por hombre que golpeã a un niã o venezolano en medellã­n 2eqtzpwfdu"
"2020-11-05","daniel71371","mas_medellin sumele la contrataciã n como chistosa en epmestamosahi zevv064d3m"
"2020-11-05","flaviasantorot","el paã­s ganã premios en la ediciã n suramericana de los world travel awards barranquilla bogotã cali cartagena medellã­n y san andrã s fueron las ciudades galardonadas â colombia se sigue consolidando como destino lã­der regiã 8xtd3g7yxt"
"2020-11-05","janky18","cagsoags siempre he sido de medallo pero ãºltimamente guarilaque eso sã­ que este bn frã­o"
"2020-11-05","javieroortiz19","ya lo verã en medallo"
"2020-11-05","juanpabloruajim","los del medellã­n vs santa fe por liga betplay dt javier ã lvarez andrã s mosquera marmolejo luis mena guillermo tegã cadavid jaime giraldo juan carlos dã­az larry angulo didier delgado israel escalante reina y monges yj8mmzzget"
"2020-11-05","maribelbeniteza","dtvtotal alex_candal turcohusain franciscoblavia svargasok me encantan desde medellã­n soy fan no los pierdo hacen reã­r mucho tiene un estilo muy particular de reportar las noticias del fãºtbol"
