"date","username","tweet"
"2017-02-03","alevcetinguc","alev de medellã­n â"
"2017-02-03","amaury1938","conexionwin que de cierto es calos carbonero esta para llegar al nacionaloficial independiente medellã­n y ahora santa fe"
"2017-02-03","caracol1170am","medellã­n es hermosa nicky jam y vin diesel 8sr4mrlknu"
"2017-02-03","caracolbga","medellã­n es hermosa nicky jam y vin diesel gvhwu5i3sk"
"2017-02-03","caracolbquilla","medellã­n es hermosa nicky jam y vin diesel n2gnxcx0cc"
"2017-02-03","caracolmedellin","medellã­n es hermosa nicky jam y vin diesel rvr3bmr3d7"
"2017-02-03","caracolpereira","medellã­n es hermosa nicky jam y vin diesel 1igl2a8ong"
"2017-02-03","caracolradio","medellã­n es hermosa nicky jam y vin diesel ngqvjeg2w9"
"2017-02-03","caracolradiotun","medellã­n es hermosa nicky jam y vin diesel tidlg4ouhw"
"2017-02-03","carlosacgonza","medellã­n sigue su marcha obras pãºblicas que se harã n en para los paisas saquemos pecho adtg4caqag"
"2017-02-03","colmenasm","fox y directv canales siguen al aire durante el fin de semana u7vtqezgd1 medellin j7wahwgbew"
"2017-02-03","danielagcp11","paola_rojas_h hola paola vengo sobre la avenida medellin y hay mucha movilizacion de patrullas"
"2017-02-03","dfhomero","i'm at universidad autã noma latinoamericana in medellin antioquia xo9r0l4eil"
"2017-02-03","dgreiffp","usted de medellin y traficando chocorramo lalacvas04"
"2017-02-03","el_universal_mx","el actor llegã a medellã­n en compaã ã­a de su esposa la mexicana paloma jimã nez sxsmhkapsl"
"2017-02-03","elgranpipemf","ðÿ video capturado alias daniel presunto asesino de un ciudadano japonã s en medellã­n hsb noticias colombia mbwckcldjz"
"2017-02-03","eltiempo","envideo vindiesel llegã a medellã­n para la boda de nickyjampr om2aou0stf tootzlpsvh"
"2017-02-03","etynorma","el actor vin diesel llegã a medellã­n jpteakefuj nc11v5hmdm"
"2017-02-03","formerfatguy","ultima dia en medellin colombia"
"2017-02-03","futuroscracks","no quiero que medellã­n tenga un dã ficit defensivo luis zubeldã­a jroei6g22z"
"2017-02-03","haashcolombia","lapochate te vamos a extraã ar ðÿ gracias por todo quedamos debiendo una salida en medellã­n y esperarte con un buen desayuno"
"2017-02-03","inntuhotel","â para ti quã es medellã­n xe6h2yslto"
"2017-02-03","lobachevscki","rose igers igersoftheday igerscolombia igersvenezuela medellin medellã­n bw bnw bw_zoneâ i4zx7lbv1g"
"2017-02-03","louiswitter","photos chaleur moite les montagnes qui cerclent la ville de medellin ont tãªte dans nuages gt 26olhuyvby lt 9c69fmwfrt"
"2017-02-03","mahecha_2401","arabesincamello cuando vienes ya medellin ibrahim salem bara que me vendas una bomba ðÿ"
"2017-02-03","marielpabon","secuestrã un bebã y cuando intentaba huir de medellã­n en bus fue 5gsuerk6ul by noticiascaracol via c0nvey"
"2017-02-03","medallo_rey21","edwind29 usted quã no lo he visto este semestre"
"2017-02-03","ncantioquia","es hermoso vivir en colombia medellã­nâ muy bonita su gente este paã­s increã­ble nicky jam y vin diesel celebran rionegro fja64nginc"
"2017-02-03","nicokontreras","medellã­n es hermosa nicky jam y vin diesel oaxehpptov fhhi5hjhc2 cyciyjsyzy envideo vindiesel llegã a medellã­n para la boda de nickyjampr ewthcxrwct â ahgzjtkldj tg6ewqnhtf"
"2017-02-03","puchylopez","nicky jam se casa en medellã­n colombia video 2om5n5qwrq"
"2017-02-03","radiogaleon","medellã­n es hermosa nicky jam y vin diesel engzefir7v"
