"date","username","tweet"
"2007-12-04","angelajaramillo","http tinyurl.com 2dhdpf aqui podras ver el alumbra lt do de medellin colombia"
"2007-12-05","jesus_hoyos","en medellin"
"2007-12-05","luiscarlos","me dicen que no hay pasajes aã reos para medellã­n ni lo piense â alguien sabe de dã nde se sale en autobãºs"
"2007-12-05","qadmon","sin duda medellã­n nos saldrã mucho mejor hemos aprendido un montã n hoy"
"2007-12-06","downes","stephen is in medellin http tinyurl.com 2mrcg6"
"2007-12-06","fjsuarez14","elearningco en medellin los preparativos de educamp colombia en medellin a un dia de educamp colombia con las lecciones aprendidas del taller bogota"
"2007-12-06","qadmon","alguien de medellin me puede decir la hora"
"2007-12-06","vik407","la blogosfera de medallã tambiã n reacciona http tinyurl.com 2fxkjt"
"2007-12-07","andreschiappe","qadmon superados los problemas en medellin"
"2007-12-07","fjsuarez14","elearningco en medellin iniciando educamp"
"2007-12-07","gabbycorsalas","la anita dice en medellã­n vida es mã s sabrosa claro y josã sabe que tambiã n lo d"
"2007-12-07","jfergusson","no sã por quã en los pronã sticos del tiempo de internet medellã­n siempre aparece medio nubes grises y rayos yo veo sol todo el dã­a"
"2007-12-07","qadmon","educamp colombia medellin http tinyurl.com 3czy3g"
"2007-12-08","downes","stephen is amazed by the lights in medellin today was lighting of candles fantastic http tinyurl.com 254ftu"
"2007-12-08","georgedonnelly","looks like it's about to rain here in medellin"
"2007-12-08","jairov1","qadmon soy uno de los estu expositores medellã­n y me agradã mucho el evento haberte conocido nos mantenemos en contacto gracia"
"2007-12-08","jesus_hoyos","regresando a medellin en par de horas"
"2007-12-08","jpruizs","haciendo uno de los ultimos desayunos en mi apto soltero medellin"
"2007-12-08","patriciadamiano","en zoopat blanca varela canto villano festival internacional de poesã­a medellã­n http tinyurl.com 2px2rt"
"2007-12-09","michaelrice","ok got my ex parte medellin case read and the arguments briefed judgment seems so thinly reasoned review argument transcripts in texas v medellin scalia is tough to get around"
"2007-12-09","qadmon","boarding now my car driver nice woman was telling stories about the prepaid girls in medellin hard http tinyurl.com 2ljtc2 waiting at rionegro airport going back to bogota after educamp colombia medellin http tinyurl.com 2cp3zp"
"2007-12-10","bichuelo","invã ntense un evento en medellã­n y cali es sã badomingo"
"2007-12-10","jesus_hoyos","sigo en medellin"
"2007-12-10","michaelrice","reading s.ct transcripts in medellin"
"2007-12-11","michaelrice","diving into the solicitor general's brief in medellin case strange structure to his arguments"
"2007-12-11","ranaberden","leyendo con tristeza el rezago de cali frente a bogota y medellin en asuntos presupuestales"
"2007-12-13","jesus_hoyos","todavã­a estoy en medellin earl lachance de solvis tambien esta aca conmigo"
"2007-12-13","michaelrice","i should be a supreme court clerk solved the medellin problem my con law prof would proud this medellin v texas case is messy don't understand why other commentators aren't giving more effect to the potus exec order i'm trying to decide how the supreme court should rule in medellin v texas"
"2007-12-13","oso","hi twitter i'm home in medellã­n listening to wilco going on my 11th hour of work drinking coffee filtered with a sock thingie"
"2007-12-14","staenman","is in medellin no signs of the cartel yet but wow what a party scene here"
"2007-12-18","jesus_hoyos","todavã­a en medellin"
"2007-12-19","bigmancho","medellin esta hecho un mierdero por el partido de futbol"
"2007-12-20","adapar","veo que renunciã medellã­n"
"2007-12-20","jesus_hoyos","maã ana regreso a la casa medellin estuvo fantã stico"
"2007-12-20","jhulius","jlsandovaln buen viaje compadre y disfrutarã de su medellã­n"
"2007-12-23","jlsandovaln","me voy a ver los alumbrados de medellin disfrutando de medellin"
"2007-12-27","zethabyte","planificando viaje bogota b quilla cartagena medellin"
"2007-12-28","vik407","un hotel bueno bonito y barato en medellã­n alguien sabe presupuesto 50k persona"
"2007-12-30","akiwitz","ha vuelto a medellin"
"2007-12-30","caroacosta","todavã­a en medellã­n celebrando varios cumpleaã os"
"2007-12-30","datalove","esperando el tiquete de aviancia viajo 1ero a medellin pacho nos vemos"
"2007-12-30","qadmon","coming down from metrocable at medellin time to go parque berrio with my mother miles away from medellin now so far hours on the road i tried and slept a little keep thinking about my personal lessons going to medellin by land for new year's eve i'm surprised about how the bus service has improved it used be such a mess"
