"date","username","tweet"
"2008-04-01","medeamaterial","si alguien sabe de algãºn apartaestudio bueno bonito y barato en medallo que acepte gatos me avisa d hey que lugares de medallo son buenos bonitos y baratos para alquilar un apartaestudio"
"2008-04-01","mickael","balbino medellin au zã bre ce soir j'y serai"
"2008-04-02","buoka","luego de una gloriosa victoria del medellin trabjando en la office chcicharron ultima hora"
"2008-04-02","medeamaterial","ranaberden yo he quise disfrazarme el aã o pasado para halloween pero tal parece que nivel de geeks acã en medallo estã bajo manchito jeje iâ m worth per hour veamos a ver quiã n mas se reporta y montamos el medallo twitter escort service"
"2008-04-02","ranaberden","medeamaterial buscate en medallo bloguero el parche que mã s hable de videojuegos o computadores y por ahã­ armã un jaloguin"
"2008-04-03","cooperativa","audax italiano rescatã un preciado botã­n ante atlã tico nacional de medellã­n http tinyurl.com 34hrln"
"2008-04-03","despegar","medellã­n despegar te lleva a ver lazy town http tinyurl.com 2qynzp"
"2008-04-03","lanacioncl","audax aspira a seguir con vida en medellã­n http tinyurl.com 2xhcyv"
"2008-04-03","nacioncl","audax aspira a seguir con vida en medellã­n http tinyurl.com 2xhcyv"
"2008-04-04","bigmancho","medeamaterial acabo de encontrar algunos nuevos twitteros en medallo voy a enviarles mail promocionando medetwitt q decis"
"2008-04-04","medeamaterial","manchito entonces organicemos eso de una vez d para el abril serã muy pronto cuã ntos twitteros medallo seremos"
"2008-04-06","gacetilla","col medellã­n campo de guerra entre paramilitares http tinyurl.com 3uuf6c"
"2008-04-06","medeamaterial","llueve y hace mero sol solo en medallo"
"2008-04-07","bigmancho","en mgm une medellin estan dando brokeback mountain y la voy a ver x q se me da gana uhelmdn cuando viene a medellin"
"2008-04-07","jesus_hoyos","at archie's in el poblado medellin eating a salad and connected to the internet free wifi"
"2008-04-08","qadmon","educamp colombia medellã­n http tinyurl.com 64b7dn"
"2008-04-09","bigmancho","medetwitt es la fuckin ley el q no vaya x twittea o vive en medallo de resto hay excusa"
"2008-04-09","bloggersco","reuniã n twittera en medellã­n http tinyurl.com 3mlnbg"
"2008-04-09","despegar","medellã­n por u d desde vuela a donde quieras http www.despegar.com paginas alertatarifas co atco20080404142630 htm"
"2008-04-09","gleiwer","ya casi quiero medellã­n"
"2008-04-09","medeamaterial","medetwitt evento abierto para twitteros conocidos y por conocer en medellã­n english spoken http tinyurl.com 5ggxn4"
"2008-04-09","nomeacuerdo","entre dos tierras â cali o medallo"
"2008-04-09","sadmanrock","instalando ics en medellin hasta tarde el dia de hoy"
"2008-04-10","buoka","llueve en medellin"
"2008-04-10","jesus_hoyos","at lleras in medellin the place is pack"
"2008-04-10","medeamaterial","medetwitt corra la voz que esta oferta es por tiempo limitado maã ana a las pm en berlin bar primer twittup de medellã­n"
"2008-04-10","romaincorraze","je ne souhaite ã personne de voir les photos colombiennes envoyã s par mon ami lucas medellin aieaieaie viva colombia"
"2008-04-11","bigmancho","seria todo bonito estar todos los twitteros de medallo reunidos en algun sitio conversando y tomando cervecita o que me imagino como una reunion de twitteros medallo sera medetwitt evento pola con twitteros de medallo y mucha diversion"
"2008-04-11","despegar","medellã­n sus vacaciones estã n en despegar.com http tinyurl.com 5t4po9"
"2008-04-11","gerente","medeamaterial tiquete barranquilla medellin esa excusa cuenta"
"2008-04-11","jesus_hoyos","at dulce jesus mio fonda in medellin live music"
"2008-04-11","jvelez","gui borato en medellin piel de gallina"
"2008-04-11","medeamaterial","medetwitt hoy no se lo pierdan twitteros de medallo a las 830pm en berlinbar si van me sentirã triste y harã n falta"
"2008-04-12","buoka","cinealoido nsfw al correo mano la nativa de medellin que risa"
"2008-04-13","jesus_hoyos","segways are used in a coca cola zero promotion mall medellin to give away free bottles 2nd time i see this"
"2008-04-13","pisotres","medeamaterial en medellã­n cosa rara nada estã abierto un domingo y boba"
"2008-04-13","toast000","today's coffee colombian supremo medellin"
"2008-04-14","jocada","preparando el seminario para medellã­n y salvador se acaba mes en un aviã n preparndo el seminario en medellã­n luego de salvador se acaba mes un aviã n"
"2008-04-14","justinlifemovie","zolliker fernando medellin el hizo la correccion de color gran tipo y mucho talento"
"2008-04-14","medeamaterial","quien en medallo sabe de buenos lugares para ir a dominguear cumpleaã os algo con manga aire fresco y buena comida accesible bus"
"2008-04-14","radarqnet","arq http www.flickr.com photos luiscallejas vivienda carlos hernã ndez medellã­n colombia de callejas"
"2008-04-15","gacetilla","col evacuada la un en medellã­n tras disturbios http tinyurl.com 5xhan9"
"2008-04-15","gerardo","sonny_taz se llama metro o perifã rico viaducto medellin amores"
"2008-04-16","akiwitz","tiene la hamaca con mejor vista en medellin"
"2008-04-16","gacetilla","col en un medellã­n censura de prensa veintitrã s heridos y mãºltiples daã os a dos porterã­as l http tinyurl.com 4dwfs4"
"2008-04-16","gerente","uhelmdn jajajajaja desde que no le de por colocar la foto del metro medellin en alcoba todo estarã bien"
"2008-04-16","jesus_hoyos","working on marketing automation requirements beautiful day in medellin"
"2008-04-16","marcomtop100","medellã­n secret boos op douwe egberts http tinyurl.com 4vrd7e"
"2008-04-16","molblog","medellã­n secret boos op douwe egberts http tinyurl.com 3sqkyz"
"2008-04-17","anacrosgirl","haciendo cartas de remisiã n envio a medellã­n quã horror esta maã ana me arrancaron canas s"
"2008-04-17","despegar","medellã­n oferta de vuelos lima desde u d http www.co.despegar.com paginas alertatarifas co atco20080415142150 htm"
"2008-04-17","jesus_hoyos","at lleras in medellin"
"2008-04-17","jocada","enseã ando en medellin un dia espectacular como para estar una piscina"
"2008-04-17","jpruizs","smontoyap ah bueno creo que la proxima semana voy a medellin alla les pago d"
"2008-04-18","arturoag","medellã­n del"
"2008-04-18","eltiempo","envigado y medellã­n abrirã n este viernes la fecha del fãºtbol colombiano el poderoso si gana http tinyurl.com 6odkje"
"2008-04-18","jpruizs","alistandome para viajar maã ana a medellin haciendo reserva en avianca bogota medellin"
"2008-04-18","medeamaterial","quien en medallo va para eurocine maã ana"
"2008-04-18","nitsuga777","de salida para entrevistar a gonzalo valdã s medellã­n las entrevistas dan nervios leyendo ecce novo de gonzalo valdã s medellã­n"
"2008-04-18","scstonestreet","workin on group fares and prices yum medellin colombia here we come"
"2008-04-19","eltiempo","envigado venciã este viernes a medellã­n y aplazã la clasificaciã n del lã­der los cuadrangulares http tinyurl.com 5oy8su"
"2008-04-20","jpruizs","ya estoy en medellin mejorando aunque no del todo dos dias sin twitter son imposibles de seguir"
"2008-04-20","periodistas","el cuento transformador de un paisa soã‘ador sergio fajardo ex acalde medellã­n estuvo en audi http tinyurl.com 4wsbps"
"2008-04-21","gretelperera","miren este lindo evento que tuvimos en medellin la semana pasada www.dellendirecto.com"
"2008-04-22","bichuelo","negra tengo un amigo en medellã­n que vive de ayudar a reciclar los demã s www.ereciclaje.com"
"2008-04-22","el_pais","ep a ingrid hay que soltarla ya la senadora piedad cã rdoba medellã­n se declara infatigable e http tinyurl.com 56qd5p"
"2008-04-23","andresg","manizales pereira bogota medellin cartago bucaramanga caramba dentro de poco envio a un ingeniero al cabo la vela"
